BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1107,13,,A2,24-16 97TH STREET,,11369,1,0,1,"3,800",920,1930,1,A2,0,9/17/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1107,13,,A2,24-16 97TH STREET,,11369,1,0,1,"3,800",920,1930,1,A2,"690,000",4/26/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1107,22,,A5,24-32 97TH STREET,,11369,1,0,1,"1,805","1,995",1930,1,A5,0,8/25/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1370,4,,A5,96-08 25TH AVENUE,,11369,1,0,1,"1,900","1,330",1930,1,A5,"610,000",10/14/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1370,29,,A2,25-48 97TH STREET,,11369,1,0,1,"3,800","1,050",1950,1,A2,0,6/25/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1371,8,,A5,97-16 25TH AVENUE,,11369,1,0,1,"1,800","1,260",1935,1,A5,0,8/12/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1371,79,,A5,25-23 97TH STREET,,11369,1,0,1,"1,754","1,260",1935,1,A5,"775,000",7/26/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1373,76,,A5,25-51 99TH STREET,,11369,1,0,1,"1,760","1,444",1925,1,A5,"494,325",5/7/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1374,148,,A1,26-35 94TH STREET,,11369,1,0,1,"2,808","1,065",1925,1,A1,"870,000",3/25/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1375,38,,A2,26-49 95TH STREET,,11369,1,0,1,"1,785","1,932",1935,1,A2,"700,000",7/23/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1375,54,,A2,26-17 95TH STREET,,11369,1,0,1,"2,205","1,932",1935,1,A2,"515,000",4/16/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1378,60,,A5,26-37 98TH STREET,,11369,1,0,1,"1,754","1,260",1930,1,A5,"635,000",6/30/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1378,66,,A5,26-25 98TH STREET,,11369,1,0,1,"1,754","1,260",1930,1,A5,"790,000",11/12/2020
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1407,16,,A5,31-22 96TH STREET,,11369,1,0,1,"1,900","1,248",1935,1,A5,"640,000",11/3/2020
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1407,26,,A1,31-42 96TH STREET,,11369,1,0,1,"2,400","1,120",1935,1,A1,"746,500",11/4/2020
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1410,42,,A2,98-01 32ND AVENUE,,11369,1,0,1,"2,500","1,018",1925,1,A2,"600,000",7/27/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1426,59,,A1,32-19 96 STREET,,11369,1,0,1,"2,000","1,382",1910,1,A1,0,4/21/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1429,11,,A5,32-06 100TH STREET,,11369,1,0,1,968,"1,764",1927,1,A5,"507,853",4/5/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1637,31,,A5,23-56 101ST STREET,,11369,1,0,1,"2,542","1,104",1950,1,A5,"700,000",12/30/2020
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1637,41,,A5,23-61 100TH STREET,,11369,1,0,1,"2,542","1,104",1950,1,A5,"780,000",10/12/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1637,48,,A5,2343 100TH STREET,,11369,1,0,1,"2,542","1,104",1950,1,A5,"890,000",5/28/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1637,49,,A5,23-41 100TH STREET,,11369,1,0,1,"2,542","1,104",1950,1,A5,"530,000",10/4/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1638,63,,A1,789 MONROE STREET,,11369,1,0,1,"2,400","1,334",1925,1,A1,"1,030,000",10/15/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1644,29,,A5,2456 GILLMORE ST,,11369,1,0,1,"2,280","1,122",1965,1,A5,0,9/15/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1645,14,,A1,2420 ERICSSON STREET,,11369,1,0,1,"2,375","1,343",1925,1,A1,"830,000",3/19/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1645,42,,A1,24-27 GILLMORE STREET,,11369,1,0,1,"2,328","1,336",1925,1,A1,"832,500",8/26/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1650,16,,A1,100-19 27TH AVENUE,,11369,1,0,1,"3,325","1,890",1960,1,A1,0,12/9/2020
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1651,35,,A5,25-63 MCINTOSH STREET,,11369,1,0,1,"1,559","1,440",1940,1,A5,0,5/11/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1651,51,,A5,25-31 MCINTOSH STREET,,11369,1,0,1,"1,559","1,360",1940,1,A5,"1,000",9/7/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1652,12,,A5,25-14 GILLMORE STREET,,11369,1,0,1,"1,520","1,260",1930,1,A5,"690,000",9/17/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1652,39,,A1,25-41 HUMPHREYS STREET,,11369,1,0,1,"3,040","1,368",1925,1,A1,0,7/28/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1655,8,,A5,25-23 CURTIS STREET,,11369,1,0,1,"2,000","1,157",1950,1,A5,"617,000",2/4/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1655,34,,A1,25-16 BUTLER STREET,,11369,1,0,1,"3,000","1,492",1925,1,A1,"400,000",9/9/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1657,81,,A2,106-47 DITMARS BLVD,,11369,1,0,1,"2,487","1,310",2015,1,A2,0,8/10/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1657,136,,A1,10923 DITMARS BLVD,,11369,1,0,1,"4,200","2,273",1950,1,A1,0,11/12/2020
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1661,51,,A1,27-43 HUMPHREYS STREET,,11369,1,0,1,"4,000","1,616",1925,1,A1,0,2/19/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1664,46,,A1,27-55 CURTIS STREET,,11369,1,0,1,"2,700","1,344",1925,1,A1,0,3/12/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1665,13,,A1,106-14 DITMARS BOULEVARD,,11369,1,0,1,"3,000","1,572",1920,1,A1,0,3/7/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1665,68,,A1,27-07 BUTLER STREET,,11369,1,0,1,"3,000","1,628",1925,1,A1,"887,500",2/26/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1668,12,,A1,29-12 GILMORE STREET,,11369,1,0,1,"4,000","1,992",1925,1,A1,"524,900",9/2/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1668,20,,A2,29-28 GILLMORE STREET,,11369,1,0,1,"4,000","1,012",1960,1,A2,"605,000",3/24/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1669,28,,A1,29-44 ERICSSON STREET,,11369,1,0,1,"4,000","2,068",1920,1,A1,"910,000",3/24/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1671,16,,A3,29-20 BUTLER STREET,,11369,1,0,1,"6,000","2,996",1920,1,A3,"1,890,000",12/8/2020
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1672,21,,A5,108-34 DITMARS BOULEVARD,,11369,1,0,1,"1,969","2,455",1955,1,A5,0,2/1/2021
4,EAST ELMHURST,01 ONE FAMILY DWELLINGS,1,1690,13,,A1,31-10 104TH STREET,,11369,1,0,1,"3,600","1,668",1920,1,A1,0,7/27/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1072,37,,B1,95-15 23RD AVENUE,,11369,2,0,2,"4,325","2,160",1992,1,B1,0,2/24/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1073,35,,B2,2258 97 STREET,,11369,2,0,2,"2,850","1,994",2009,1,B2,0,6/21/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1074,21,,B1,22-32 98TH STREET,,11369,2,0,2,"3,897","2,250",1950,1,B1,0,1/15/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1075,11,,B3,22-10 99TH STREET,,11369,2,0,2,"3,900","2,464",1925,1,B3,"1,250,000",6/2/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1087,18,,B1,23-24 94TH STREET,,11369,2,0,2,"4,900","1,941",2019,1,B1,"1,215,000",3/25/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1087,40,,B1,23-68 94TH STREET,,11369,2,0,2,"1,800","1,735",1945,1,B1,0,5/5/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1087,47,,B1,23-61 93RD STREET,,11369,2,0,2,"1,800","1,932",1945,1,B1,10,3/9/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1087,59,,B1,23-45 93RD STREET,,11369,2,0,2,"2,000","2,420",1963,1,B1,"950,000",8/26/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1088,39,,B2,23-62 95TH STREET,,11369,2,0,2,"2,549","1,936",1950,1,B2,"1,150,000",6/22/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1089,38,,B3,95-15 24TH AVENUE,,11369,2,0,2,"3,000","1,584",1940,1,B3,0,5/20/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1090,24,,B2,23-40 97TH STREET,,11369,2,0,2,"3,800","1,800",1950,1,B2,0,7/12/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1090,44,,B2,96-01 24TH AVE,,11369,2,0,2,"3,000","1,472",1925,1,B2,"1,180,000",6/21/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1091,13,,B1,23-18 98TH STREET,,11369,2,0,2,"2,910","2,000",1920,1,B1,0,5/21/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1091,57,,B2,23-35 97TH STREET,,11369,2,0,2,"3,900","1,932",1960,1,B2,"1,206,000",8/31/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1092,13,,B3,23-16 99TH STREET,,11369,2,0,2,"1,948","1,689",1925,1,B3,0,6/29/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1093,28,,B2,23-42 100TH STREET,,11369,2,0,2,"4,183","2,050",1955,1,B2,0,1/21/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1104,45,,B2,24-43 93RD STREET,,11369,2,0,2,"4,000","2,496",1920,1,B3,"1,425,000",6/4/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1105,45,,B2,2447 94TH STREET,,11369,2,0,2,"3,450","2,200",1930,1,B2,0,8/25/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1107,10,,B3,2410 97TH ST,,11369,2,0,2,"1,900","1,960",1940,1,B3,0,6/28/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1368,9,,B1,94-18 25TH AVENUE,,11369,2,0,2,"2,400","2,000",1930,1,B1,"1,175,000",11/10/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1368,45,,B3,25-15 94TH STREET,,11369,2,0,2,"5,715","2,638",1956,1,B3,0,3/26/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1372,63,,B3,25-55 98TH STREET,,11369,2,0,2,"1,948","1,604",1925,1,B3,"498,750",11/6/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1372,63,,B3,25-55 98TH STREET,,11369,2,0,2,"1,948","1,604",1925,1,B3,"805,000",9/1/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1372,65,,B3,25-51 98TH STREET,,11369,2,0,2,"1,948","1,598",1925,1,B3,0,5/24/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1372,68,,B1,25-45 98TH STREET,,11369,2,0,2,"2,389","3,025",1925,1,B1,"630,000",3/15/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1373,30,,B3,25-46 100TH STREET,,11369,2,0,2,"1,760","2,239",1925,1,B3,"775,000",3/12/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1374,29,,B1,2646 95TH STREET,,11369,2,0,2,"2,466","2,192",1925,1,B1,0,10/4/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1375,29,,B1,26-46 96TH STREET,,11369,2,0,2,"2,520","2,248",1925,1,B1,"1,080,000",3/5/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1377,47,,B3,97-13 31ST AVENUE,,11369,2,0,2,"2,000","2,100",1945,1,B3,0,4/6/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1378,63,,B3,26-31 98TH STREET,,11369,2,0,2,"1,754","1,260",1930,1,B3,"651,680",11/12/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1393,53,,B2,30-05 95TH STREET,,11369,2,0,2,"2,780","1,784",2002,1,B2,"1,200,000",11/18/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1407,44,,B3,31-49 95TH STREET,,11369,2,0,2,"2,660","1,950",1930,1,B3,"750,000",1/21/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1408,28,,B1,31-44 97TH STREET,,11369,2,0,2,"3,800","2,160",1920,1,B1,0,2/8/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1408,42,,B3,96-01 32ND AVENUE,,11369,2,0,2,"1,500","1,500",1920,1,B3,"860,000",1/27/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1409,43,,B2,3153 97TH STREET,,11369,2,0,2,"2,750","1,650",2000,1,B2,0,1/6/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1409,61,,B1,31-11 97TH ST,,11369,2,0,2,"2,875","1,596",1910,1,B1,10,6/17/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1410,18,,B1,31-32 99TH STREET,,11369,2,0,2,"2,379","1,600",1925,1,B1,"625,000",3/16/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1411,20,,B1,31-34 100TH STREET,,11369,2,0,2,"2,750","1,600",1935,1,B1,"1,090,000",12/29/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1425,12,,B1,32-12 96TH STREET,,11369,2,0,2,"3,000","2,208",1965,1,B1,"995,000",3/3/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1425,70,,B1,95-10 32ND AVENUE,,11369,2,0,2,"1,710","1,444",1965,1,B1,0,1/26/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1428,5,,B1,98-10 32ND AVENUE,,11369,2,0,2,"2,000","2,704",1988,1,B1,1,3/24/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1428,19,,B1,32-26 99TH STREET,,11369,2,0,2,"2,000","1,768",1920,1,B1,"935,000",6/14/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1428,42,,S2,98-03 NORTHERN BOULEVARD,,11368,2,1,3,"2,000","3,658",1931,1,S2,"200,000",11/16/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1428,55,,B3,32-27 98TH STREET,,11369,2,0,2,"2,000","1,296",1910,1,B3,"20,000",5/20/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1644,43,,B3,24-25 HUMPHREYS STREET,,11369,2,0,2,"2,280","1,632",1925,1,B3,"750,000",5/19/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1644,60,,B1,24-05 HUMPHREYS STREET,,11369,2,0,2,"3,800","2,550",2015,1,B1,0,1/4/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1650,18,,B1,100-15 27TH AVENUE,,11369,2,0,2,"3,300","2,470",1940,1,B1,"65,000",3/4/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1651,60,,B3,25-13 MCINTOSH STREET,,11369,2,0,2,"3,215","2,041",1925,1,B3,10,6/11/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1653,46,,B2,103-19 27TH AVENUE,,11369,2,0,2,"4,000","2,360",1925,1,B2,"862,000",5/28/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1654,12,,B3,25-15 ERICSSON STREET,,11369,2,0,2,"6,000","2,570",1901,1,B3,"330,000",6/29/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1655,15,,B3,25-07 CURTIS STREET,,11369,2,0,2,"4,000","2,388",1950,1,B3,0,12/24/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1657,5,,B3,105-43 DITMARS BOULEVARD,,11369,2,0,2,"5,560","2,304",1920,1,B3,0,1/8/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1657,63,,B1,106-11 DITMARS BOULEVARD,,11369,2,0,2,"2,863","1,848",2007,1,B1,"980,000",9/30/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1657,88,,B3,106-61 DITMARS BOULEVARD,,11369,2,0,2,"6,400","3,421",1920,1,B3,"990,000",2/5/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1659,30,,B1,27-42 MCINTOSH STREET,,11369,2,0,2,"3,000","2,200",1925,1,B1,"1,200,000",11/3/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1659,34,,B3,27-50 MCINTOSH STREET,,11369,2,0,2,"3,534","1,883",1925,1,B3,0,4/19/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1659,63,,B3,2721 KEARNEY ST,,11369,2,0,2,"4,500","1,712",1925,1,B3,0,3/1/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1660,46,,S2,102-15 29TH AVENUE,,11369,2,1,3,"4,000","3,475",1930,1,S2,0,6/29/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1661,17,,B2,27-20 GILLMORE STREET,,11369,2,0,2,"4,000","1,782",1925,1,B2,"999,000",11/13/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1661,59,,B1,27-29 HUMPHREYS ST,,11369,2,0,2,"4,000","2,500",1930,1,B1,"1,300,000",11/10/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1662,28,,B3,27-44 ERICSSON STREET,,11369,2,0,2,"4,000","1,663",1950,1,B3,0,7/20/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1662,41,,B1,104-09 29TH AVENUE,,11369,2,0,2,"5,500","2,704",1960,1,B1,"1,410,000",2/4/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1662,60,,B3,27-25 GILLMORE STREET,,11369,2,0,2,"2,700","1,840",1925,1,B3,"675,000",11/9/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1663,23,,B2,27-34 CURTIS STREET,,11369,2,0,2,"3,000","2,811",2006,1,B2,0,2/5/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1664,30,,B1,27-48 BUTLER STREET,,11369,2,0,2,"4,000","1,958",1950,1,B1,10,8/4/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1665,22,,B3,106-30 DITMARS BLVD,,11369,2,0,2,"6,000","3,860",1930,1,B3,0,10/20/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1667,3,,B3,2904 HUMPHREYS ST,,11369,2,0,2,"4,000","1,896",1925,1,B3,"825,000",7/20/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1669,18,,B1,29-30 ERICSSON STREET,,11369,2,0,2,"4,000","2,700",2019,1,B1,"1,476,463",9/17/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1670,48,,B2,29-31 ERICSSON STREET,,11369,2,0,2,"4,000","2,288",1925,1,B2,0,6/9/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1670,52,,B2,29-25 ERICSSON STREET,,11369,2,0,2,"4,000","2,112",1925,1,B2,"1,225,000",3/10/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1670,52,,B2,2925 ERICSSON STREET,,11369,2,0,2,"4,000","2,112",1925,1,B2,0,12/5/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1676,20,,B3,31-26 BUELL STREET,,11369,2,0,2,"4,003","2,094",1920,1,B3,10,2/11/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1679,24,,B2,110-14 DITMARS BOULEVARD,,11369,2,0,2,"1,780","1,344",1935,1,B2,"870,000",1/6/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1686,41,,B2,100-05 32ND AVENUE,,11369,2,0,2,"4,000","2,400",2001,1,B2,"999,900",7/29/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1687,28,,B2,31-46 102ND STREET,,11369,2,0,2,"2,500","2,304",1910,1,B2,0,7/22/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1690,50,,B2,3149 103RD STREET,,11369,2,0,2,"2,465","1,695",1993,1,B2,0,7/1/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1690,54,,B1,31-41 103RD ST,,11369,2,0,2,"4,920","2,200",1955,1,B1,0,11/11/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1692,17,,B2,31-22 106TH STREET,,11369,2,0,2,"3,659","1,428",2007,1,B2,"980,000",10/4/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1697,21,,B3,32-26 103RD STREET,,11369,2,0,2,"3,000","1,921",1910,1,B3,0,12/21/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1698,61,,B9,3227 103 ST,,11369,2,0,2,"2,466","2,844",1930,1,B9,"980,000",8/20/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1700,6,,B2,105-12 32ND AVENUE,,11369,2,0,2,"2,000","2,108",1930,1,B2,0,2/24/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1700,18,,B1,32-24 106TH STREET,,11369,2,0,2,"2,000","3,045",1910,1,B1,0,7/9/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1701,93,,B3,32-37 106TH STREET,,11369,2,0,2,"4,000","2,016",1910,1,B3,"1,060,000",6/29/2021
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1702,33,,B3,32-14 108TH STREET,,11369,2,0,2,"1,800","1,296",1930,1,B3,"300,000",11/25/2020
4,EAST ELMHURST,02 TWO FAMILY DWELLINGS,1,1703,85,,B2,32-05 108TH STREET,,11369,2,0,2,"3,150","2,024",1960,1,B2,0,12/10/2020
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1091,16,,C0,23-22 98TH STREET,,11369,3,0,3,"3,880","3,327",1970,1,C0,750,9/4/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1369,38,,C0,95-03 ASTORIA BLVD,,11369,3,0,3,"1,585","3,432",2019,1,C0,0,5/7/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1369,38,,C0,95-03 ASTORIA BLVD,,11369,3,0,3,"1,585","3,432",2019,1,C0,0,7/13/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1369,39,,C0,95-07 ASTORIA BLVD,,11369,3,0,3,"1,743","3,534",2019,1,C0,0,7/13/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1369,39,,C0,95-07 ASTORIA BOULEVARD,,11369,3,0,3,"1,743","3,534",2019,1,C0,0,2/3/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1369,138,,C0,95-05 ASTORIA BLVD,,11369,3,0,3,"1,646","2,595",2019,1,C0,0,7/13/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1369,138,,C0,95-05 ASTORIA BOULEVARD,,11369,3,0,3,"1,646","2,595",2019,1,C0,0,2/3/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1372,32,,C0,25-58 99TH STREET,,11369,3,0,3,"2,338","2,320",1925,1,C0,0,4/21/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1372,69,,C0,25-43 98TH STREET,,11369,3,0,3,"2,389","3,300",1925,1,C0,"1,120,000",9/1/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1375,16,,C0,26-16 96TH STREET,,11369,3,0,3,"2,328","2,140",1925,1,C0,0,10/6/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1375,28,,C0,26-44 96TH STREET,,11369,3,0,3,"2,520","2,248",1925,1,C0,"995,000",6/25/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1411,55,,C0,31-33 99TH STREET,,11369,3,0,3,"2,750","1,800",1935,1,C0,"900,000",12/7/2020
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1429,10,,C0,99-20 32ND AVENUE,,11369,3,0,3,"1,054","1,764",1927,1,C0,"903,000",8/30/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1660,16,,C0,27-20 HUMPHREYS STREET,,11369,3,0,3,"4,500","2,536",1925,1,C0,"710,000",3/15/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1670,44,,C0,29-37 ERICSSON STREET,,11369,3,0,3,"4,000","3,288",1925,1,C0,"1,200,000",9/9/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1676,56,,C0,31-21 COUCH PLACE,,11369,3,0,3,"4,000","3,285",1925,1,C0,"1,580,000",10/21/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1686,64,,C0,31-15 100TH STREET,,11369,3,0,3,"2,695","1,600",1925,1,C0,0,7/19/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1687,59,,C0,3123 101ST STREET,,11369,3,0,3,"2,327","1,760",1925,1,C0,0,3/24/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1689,13,,C0,31-10 103RD STREET,,11369,3,0,3,"4,000","3,830",1920,1,C0,0,7/27/2021
4,EAST ELMHURST,03 THREE FAMILY DWELLINGS,1,1691,45,,C0,31-31 104TH STREET,,11369,3,0,3,"2,300","2,248",1910,1,C0,0,7/27/2021
