"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
",TAX CLASS AS OF FINAL ROLL 18/19,"BLOCK
","LOT
","EASE-MENT
",BUILDING CLASS AS OF FINAL ROLL 18/19,"ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
2,HIGHBRIDGE/MORRIS HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,2508,26,,D4,"1045 ANDERSON AVE, 6C",,10452,,,,,,1931,2,D4,"150,000",10/11/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,2508,26,,D4,"1045 ANDERSON AVE, 1E",,10452,,,,,,1931,2,D4,"75,000",10/25/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,2510,50,,D4,"1175 ANDERSON AVENUE, 2E",,10452,,,,,,1929,2,D4,"103,000",5/20/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,2510,50,,D4,"1175 ANDERSON AVENUE, 3E",,10452,,,,,,1929,2,D4,"185,000",5/31/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,2510,50,,D4,"1185 ANDERSON AVENUE, 6C",,10452,,,,,,1929,2,D4,"80,101",1/17/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,2518,28,,D4,"132 WEST 169TH STREET, 1C",,10452,,,,,,1931,2,D4,0,1/8/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,2867,47,,D4,"1711 DAVIDSON AVENUE, 2C",,10453,,,,,,1928,2,D4,"22,500",5/17/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,2867,47,,D4,"1711 DAVIDSON AVENUE, 1I",,10453,,,,,,1928,2,D4,"26,250",9/12/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,2867,47,,D4,"1711 DAVIDSON AVENUE, 1B",,10453,,,,,,1928,2,D4,"26,250",9/12/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,2867,47,,D4,"1711 DAVIDSON AVENUE, 3B",,10453,,,,,,1928,2,D4,"26,250",9/12/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,2867,47,,D4,"1711 DAVIDSON AVENUE, 6B",,10453,,,,,,1928,2,D4,"17,500",5/17/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,2867,47,,D4,"1711 DAVIDSON AVENUE, 1P",,10453,,,,,,1928,2,D4,"26,250",10/29/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,12 CONDOS - WALKUP APARTMENTS,2,2516,1002,,R2,"1209 NELSON AVENUE, 1209B",1209B,10452,1,0,1,0,0,2005,2,R2,"220,000",2/25/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,12 CONDOS - WALKUP APARTMENTS,2,2516,1006,,R2,"1211 NELSON AVENUE, 1211B",1211B,10452,1,0,1,0,0,2005,2,R2,"170,000",4/12/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,12 CONDOS - WALKUP APARTMENTS,2,2516,1018,,R2,"1217 NELSON AVE, 1217B",1217B,10452,1,0,1,0,0,2005,2,R2,"220,000",9/16/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,12 CONDOS - WALKUP APARTMENTS,2,2516,1019,,R2,"1217 NELSON AVENUE, 1217C",1217C,10452,1,0,1,0,0,2005,2,R2,"95,000",3/20/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,12 CONDOS - WALKUP APARTMENTS,2,2516,1025,,R2,"1221 NELSON AVENUE, 1221A",1221A,10452,1,0,1,0,0,2005,2,R2,"110,000",3/29/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,22 STORE BUILDINGS,4,2506,1,,K1,1171 JEROME AVENUE,,10452,0,10,10,"10,050","10,000",1925,4,K1,0,1/30/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,22 STORE BUILDINGS,4,2855,53,,K4,1304 INWOOD AVENUE,,10452,0,2,2,"10,000","20,000",1920,4,K4,"5,400,000",2/21/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,22 STORE BUILDINGS,4,2856,53,,K1,1331 JEROME AVENUE,,10452,0,5,5,"22,914","11,751",2019,4,K1,"9,741,249",3/26/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,22 STORE BUILDINGS,4,2860,34,,K5,1 WEST MOUNT EDEN AVE,,10452,0,1,1,"10,542","2,800",1999,4,K5,"3,000,000",9/30/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,26 OTHER HOTELS,4,2530,32,,H4,1300 SEDGWICK AVENUE,,10452,0,45,45,"19,494","23,720",2003,4,H4,"11,000,000",4/12/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,29 COMMERCIAL GARAGES,4,2509,55,,G7,48 WEST 167TH STREET,,10452,0,0,0,"1,440",0,,4,G7,"130,000",7/2/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,29 COMMERCIAL GARAGES,4,2516,63,,G9,133 WEST 167 STREET,,10452,0,2,2,"7,268","2,200",1929,4,G9,"250,000",7/10/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,29 COMMERCIAL GARAGES,4,2526,50,,G7,1076 UNIVERSITY AVENUE,,10452,0,0,0,"5,000",0,,4,G7,0,2/19/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,29 COMMERCIAL GARAGES,4,2526,76,,G7,1073 SUMMIT AVENUE,,10452,0,0,0,"3,750",0,,4,G7,0,2/19/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,29 COMMERCIAL GARAGES,4,2534,18,,G7,1400 UNIVERSITY AVENUE,,10452,0,0,0,"5,354",0,,4,G7,"6,650,000",11/8/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,29 COMMERCIAL GARAGES,4,2857,23,,G6,1450 CROMWELL AVENUE,,10452,0,0,0,"6,998",0,,4,G6,"7,625,000",11/27/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,29 COMMERCIAL GARAGES,4,2857,24,,G6,1475-81 MACOMBS RD,,10452,0,0,0,"7,300",0,,4,G6,"7,625,000",11/27/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,29 COMMERCIAL GARAGES,4,2859,18,,G1,1522 INWOOD AVENUE,,10452,0,1,1,"2,746","1,350",1923,4,G1,0,12/10/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,29 COMMERCIAL GARAGES,1B,2871,61,,V0,55 WEST 169 STREET,,10452,0,0,0,"21,516",0,,4,G6,"16,250,000",6/25/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,29 COMMERCIAL GARAGES,4,2872,148,,M9,1540 SHAKESPEARE AVENUE,,10452,3,4,7,"22,800",0,1931,4,G7,"3,900,000",2/27/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,29 COMMERCIAL GARAGES,4,2878,183,,G6,1746 ANDREWS AVENUE,,10453,0,0,0,"15,280",0,,4,G6,"3,950,000",3/13/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,31 COMMERCIAL VACANT LAND,4,2861,25,,V1,8 CLIFFORD PLACE,,10453,0,0,0,"2,500",0,,4,V1,"150,000",1/17/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,31 COMMERCIAL VACANT LAND,4,2861,35,,V1,1665 JEROME AVENUE,,10453,0,0,0,"10,000",0,,4,V1,"3,098,250",9/17/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,31 COMMERCIAL VACANT LAND,4,2871,140,,V1,1297 CROMWELL AVENUE,,10452,0,0,0,"6,973",0,,4,V1,"16,250,000",6/25/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,37 RELIGIOUS FACILITIES,4,2524,40,,M1,978 SUMMIT AVENUE,,10452,0,1,1,"14,250","13,200",1931,4,M1,"3,400,000",9/24/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,37 RELIGIOUS FACILITIES,4,2872,151,,M1,1548 SHAKESPEARE AVENUE,,10452,0,1,1,"5,400","5,200",1942,4,M1,"3,900,000",2/27/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,37 RELIGIOUS FACILITIES,4,2872,152,,M1,1560 SHAKESPEARE AVENUE,,10452,0,3,3,"9,900","7,550",1931,4,M1,"3,900,000",2/27/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,38 ASYLUMS AND HOMES,4,2533,92,,N9,1401 UNIVERSITY AVENUE,,10452,0,1,1,"8,008","32,000",1990,4,N9,"6,650,000",11/8/2019
2,HIGHBRIDGE/MORRIS HEIGHTS,41 TAX CLASS 4 - OTHER,4,2533,90,,Z9,1407 UNIVERSITY AVENUE,,10452,0,0,0,"5,000",0,,4,Z9,"6,650,000",11/8/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2737,129,,B2,1176 BURNETT PLACE,,10474,2,0,2,"3,848","2,000",1910,1,B2,"750,000",5/14/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2740,53,,B1,828 MANIDA STREET,,10474,2,0,2,"2,500","2,624",1901,1,B1,0,7/22/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2740,85,,B1,853 MANIDA STREET,,10474,2,0,2,"2,500","2,592",1908,1,B1,"384,800",10/2/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2740,89,,B1,843 MANIDA STREET,,10474,2,0,2,"2,500","2,520",1901,1,B1,1,12/16/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2740,98,,B1,821 MANIDA STREET,,10474,2,0,2,"2,500","2,728",1901,1,B1,0,3/15/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2761,42,,B2,881 FAILE STREET,,10474,2,0,2,"2,500","2,370",1899,1,B2,"730,535",3/21/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2761,53,,B1,882 IRVINE STREET,,10474,2,0,2,"2,500","2,374",1899,1,B1,"775,000",4/22/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2761,57,,B1,890 IRVINE STREET,,10474,2,0,2,"2,500","2,374",1910,1,B1,0,6/13/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2761,60,,B1,896 IRVINE STREET,,10474,2,0,2,"2,500","2,200",1910,1,B1,"484,440",2/8/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2762,106,,B1,851 BRYANT AVENUE,,10474,2,0,2,"2,675","1,280",1910,1,B1,0,2/1/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2762,112,,B1,831 BRYANT AVENUE,,10474,2,0,2,"2,033","2,380",2000,1,B1,"665,000",7/18/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2762,118,,B9,817 BRYANT AVENUE,,10474,2,0,2,"2,500","2,328",1901,1,B9,"775,000",2/21/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2763,122,,B1,720 MANIDA STREET,,10474,2,0,2,"2,925","2,600",1930,1,B1,0,10/11/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2763,122,,B1,720 MANIDA STREET,,10474,2,0,2,"2,925","2,600",1930,1,B1,0,6/24/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2763,124,,B1,722 MANIDA STREET,,10474,2,0,2,"2,742","2,600",1930,1,B1,"650,000",11/20/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2765,206,,B1,661 MANIDA STREET,,10474,2,0,2,"7,500","2,128",1910,1,B1,"805,000",7/31/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2765,213,,B1,647 MANIDA STREET,,10474,2,0,2,"2,500","2,128",1910,1,B1,"575,000",12/12/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2765,317,,B1,664 MANIDA STREET,,10474,2,0,2,"2,396","2,773",2006,1,B1,"715,000",7/2/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2765,318,,B1,666 MANIDA STREET,,10474,2,0,2,"1,875","2,773",2005,1,B1,"694,000",7/30/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2766,59,,B1,652 COSTER STREET,,10474,2,0,2,"2,000","2,138",1910,1,B1,0,7/15/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2766,70,,B1,657 BRYANT AVENUE,,10474,2,0,2,"2,500","2,560",1910,1,B1,0,6/10/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2766,134,,B1,636 FAILE STREET,,10474,2,0,2,"2,067","2,480",1915,1,B1,0,11/19/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2766,134,,B1,636 FAILE STREET,,10474,2,0,2,"2,067","2,480",1915,1,B1,"525,000",7/8/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2766,134,,B1,636 FAILE STREET,,10474,2,0,2,"2,067","2,480",1915,1,B1,"625,000",4/10/2019
2,HUNTS POINT,02 TWO FAMILY DWELLINGS,1,2771,211,,B1,437 MANIDA STREET,,10474,2,0,2,"2,700","2,640",1935,1,B1,"700,000",10/3/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2740,68,,C0,866 MANIDA STREET,,10474,3,0,3,"2,500","2,624",1908,1,C0,0,6/18/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2761,157,,C0,902 BRYANT AVENUE,,10474,3,0,3,"2,000","2,685",1899,1,C0,"300,000",3/12/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2763,238,,C0,731 BRYANT AVENUE,,10474,3,0,3,"1,650","2,545",1925,1,C0,0,6/18/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2765,249,,C0,644 BARRETTO STREET,,10474,3,0,3,"2,500","4,032",1930,1,C0,"654,816",1/7/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2765,298,,C0,636 MANIDA STREET,,10474,3,0,3,"2,908","4,920",1925,1,C0,0,2/4/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2765,308,,C0,648 MANIDA STREET,,10474,3,0,3,"1,915","3,420",1915,1,C0,0,11/7/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2765,313,,C0,660 MANIDA STREET,,10474,3,0,3,"1,550","3,359",1905,1,C0,"710,000",3/25/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2765,335,,C0,641 COSTER STREET,,10474,3,0,3,"2,022","3,154",2007,1,C0,"661,863",4/2/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2765,335,,C0,641 COSTER STREET,,10474,3,0,3,"2,022","3,154",2007,1,C0,100,1/4/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2765,353,,C0,617 COSTER STREET,,10474,3,0,3,"2,100","3,276",2004,1,C0,"755,000",12/13/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2765,358,,C0,629 BARRETTO STREET,,10474,3,0,3,"2,083","3,253",2004,1,C0,"615,000",12/17/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2766,27,,C0,619 FAILE STREET,,10474,3,0,3,"2,500","2,296",1910,1,C0,0,8/19/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2766,47,,C0,624 COSTER STREET,,10474,3,0,3,"2,000","2,138",1910,1,C0,0,9/18/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2766,450,,C0,632 COSTER STREET,,10474,3,0,3,"2,000","2,138",1910,1,C0,0,10/10/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2766,450,,C0,632 COSTER STREET,,10474,3,0,3,"2,000","2,138",1910,1,C0,0,6/22/2019
2,HUNTS POINT,03 THREE FAMILY DWELLINGS,1,2766,459,,C0,654 COSTER STREET,,10474,3,0,3,"2,000","2,200",1910,1,C0,"480,000",4/17/2019
2,HUNTS POINT,07 RENTALS - WALKUP APARTMENTS,2,2762,123,,C1,1315 LAFAYETTE AVENUE,,10474,39,0,39,"7,500","33,750",1927,2,C1,"8,805,898",4/4/2019
2,HUNTS POINT,07 RENTALS - WALKUP APARTMENTS,2A,2765,247,,C3,638 BARRETTO STREET,,10474,4,0,4,"2,500","3,600",1930,2,C3,0,11/21/2019
2,HUNTS POINT,07 RENTALS - WALKUP APARTMENTS,2A,2766,24,,C3,625 FAILE STREET,,10474,4,0,4,"2,500","2,200",1930,2,C3,0,4/19/2019
2,HUNTS POINT,07 RENTALS - WALKUP APARTMENTS,2A,2766,24,,C3,625 FAILE STREET,,10474,4,0,4,"2,500","2,200",1930,2,C3,0,5/24/2019
2,HUNTS POINT,07 RENTALS - WALKUP APARTMENTS,2,2766,54,,C5,642 COSTER STREET,,10474,14,0,14,"2,000","3,272",1910,2,C5,"659,000",5/17/2019
2,HUNTS POINT,07 RENTALS - WALKUP APARTMENTS,2A,2766,57,,C2,648 COSTER STREET,,10474,5,0,5,"2,000","2,200",1930,2,C2,"525,000",9/25/2019
2,HUNTS POINT,21 OFFICE BUILDINGS,4,2739,15,,O2,890-938 GARRISON AVE,,10474,0,21,21,"178,800","367,472",1910,4,O2,"64,582,900",8/1/2019
2,HUNTS POINT,22 STORE BUILDINGS,4,2769,161,,K7,550 HUNTS POINT AVENUE,,10474,0,1,1,"14,562","6,391",1961,4,K7,"1,600,000",4/1/2019
2,HUNTS POINT,27 FACTORIES,4,2737,91,,F5,830 BARRY STREET,,10474,0,1,1,"19,048","25,000",1930,4,F5,"3,500,000",4/18/2019
2,HUNTS POINT,27 FACTORIES,4,2762,225,,F4,811 WHITTIER STREET,,10474,0,1,1,"15,842","10,000",1943,4,F4,"3,400,000",11/14/2019
2,HUNTS POINT,27 FACTORIES,4,2768,93,,F4,542 CRAVEN STREET,,10474,0,2,2,"10,000","11,250",1928,4,F4,"1,400,000",1/31/2019
2,HUNTS POINT,27 FACTORIES,4,2768,187,,F4,528 TIFFANY STREET,,10474,0,1,1,"2,500","3,250",1931,4,F4,"760,000",6/28/2019
2,HUNTS POINT,27 FACTORIES,4,2771,225,,F4,400 BARRETTO STREET,,10474,0,1,1,"19,300","23,053",1961,4,F4,"7,500,000",4/30/2019
2,HUNTS POINT,27 FACTORIES,4,2772,67,,F9,408 COSTER STREET,,10474,0,2,2,"5,000","5,000",1950,4,F9,"4,000,000",4/11/2019
2,HUNTS POINT,27 FACTORIES,4,2774,220,,F4,320 CASANOVA STREET,,10474,0,1,1,"10,000","10,000",1957,4,F4,"3,125,000",6/21/2019
2,HUNTS POINT,27 FACTORIES,4,2774,349,,F9,1281 VIELE AVENUE,,10474,0,1,1,"50,000","40,000",1948,4,F9,"13,000,000",8/12/2019
2,HUNTS POINT,29 COMMERCIAL GARAGES,4,2764,37,,G1,1365 SPOFFORD AVENUE,,10474,0,1,1,"5,189","5,189",1987,4,G1,"1,650,000",8/21/2019
2,HUNTS POINT,29 COMMERCIAL GARAGES,4,2765,98,,G7,625 CASANOVA STREET,,10474,0,0,0,"2,500",0,,4,G7,"225,000",1/15/2019
2,HUNTS POINT,29 COMMERCIAL GARAGES,4,2771,210,,G7,439 MANIDA STREET,,10474,0,0,0,"5,500",0,,4,G7,"950,000",10/3/2019
2,HUNTS POINT,29 COMMERCIAL GARAGES,4,2772,69,,G1,410 COSTER STREET,,10474,0,1,1,"7,500","7,500",1958,4,G1,"4,000,000",4/11/2019
2,HUNTS POINT,29 COMMERCIAL GARAGES,4,2775,9,,G1,334 FAILE ST,,10474,0,1,1,"27,600","7,192",1931,4,G1,0,11/12/2019
2,HUNTS POINT,30 WAREHOUSES,4,2604,270,,E9,1025 EAST 149 STREET,,10455,0,2,2,"449,890","204,151",1974,4,E9,0,9/10/2019
2,HUNTS POINT,30 WAREHOUSES,4,2606,3,,E1,1080 LEGGETT AVENUE,,10474,0,0,0,"209,700","140,348",1931,4,E1,"38,500,000",5/15/2019
2,HUNTS POINT,30 WAREHOUSES,4,2606,41,,E1,511 BARRY STREET,,10474,0,1,1,"200,600","153,965",1961,4,E1,"54,250,000",12/16/2019
2,HUNTS POINT,30 WAREHOUSES,4,2766,206,,E1,617 WHITTIER STREET,,10474,0,1,1,"5,000","3,125",1931,4,E1,0,7/18/2019
2,HUNTS POINT,30 WAREHOUSES,4,2766,289,,E1,640 WHITTIER STREET,,10474,0,2,2,"5,934","5,750",1948,4,E1,"1,200,000",2/19/2019
2,HUNTS POINT,30 WAREHOUSES,4,2774,284,,E1,1241 VIELE AVENUE,,10474,0,1,1,"5,019","5,000",1968,4,E1,"1,560,000",1/24/2019
2,HUNTS POINT,30 WAREHOUSES,4,2775,173,,E1,1361 VIELE AVENUE,,10474,0,1,1,"10,000","14,800",1973,4,E1,"3,000,000",1/24/2019
2,HUNTS POINT,30 WAREHOUSES,4,2777,205,,E1,1300 VIELE AVENUE,,10474,0,1,1,"83,425","70,300",1959,4,E1,"70,000,000",6/5/2019
2,HUNTS POINT,30 WAREHOUSES,4,2777,230,,E1,1301 RYAWA AVENUE,,10474,0,1,1,"141,000","117,100",1963,4,E1,"70,000,000",6/5/2019
2,HUNTS POINT,31 COMMERCIAL VACANT LAND,4,2736,256,,V1,1122 LONGWOOD AVENUE,,10474,0,0,0,"3,325",0,,4,V1,"900,000",1/15/2019
2,HUNTS POINT,31 COMMERCIAL VACANT LAND,4,2736,257,,V1,1126 LONGWOOD AVENUE,,10474,0,0,0,"2,791",0,,4,V1,"900,000",1/15/2019
2,HUNTS POINT,31 COMMERCIAL VACANT LAND,4,2766,294,,V1,N/A WHITTIER STREET,,10474,0,0,0,"7,500",0,,4,V1,0,8/8/2019
2,HUNTS POINT,31 COMMERCIAL VACANT LAND,4,2766,294,,V1,N/A WHITTIER STREET,,10474,0,0,0,"7,500",0,,4,V1,0,8/28/2019
2,HUNTS POINT,31 COMMERCIAL VACANT LAND,4,2771,217,,V1,425 MANIDA STREET,,10474,0,0,0,"5,000",0,,4,V1,"1,000,000",4/30/2019
2,HUNTS POINT,31 COMMERCIAL VACANT LAND,4,2774,306,,V1,311 COSTER STREET,,10474,0,0,0,"5,000",0,,4,V1,"337,500",8/2/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 227A",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 230",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 229A",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 228A",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 230A",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 231A",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 232",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 231",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 228",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 227",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 226",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 233",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 232A",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 226A",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 233A",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2770,1,,Z9,"410 HALLECK STREET, 229",,10474,0,252,252,"5,612,000","1,172,005",1960,4,Z9,"2,800,000",12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2772,62,,Z9,1289 EAST BAY AVENUE,,10474,0,1,1,"5,000",210,1972,4,Z9,0,12/30/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2775,1,,Z9,1310 EAST BAY AVE,,10474,0,0,0,"7,400",0,,4,Z9,0,12/17/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2775,83,,Z9,322 BRYANT AVENUE,,10474,0,1,1,"10,025",600,1931,4,Z9,0,8/22/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2777,418,,Z9,275 HALLECK STREET,,10474,0,1,1,"5,000",450,1947,4,Z9,"700,000",2/25/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2777,420,,Z9,287 HALLECK STREET,,10474,0,1,1,"20,000","11,300",1993,4,Z9,"3,860,000",5/1/2019
2,HUNTS POINT,41 TAX CLASS 4 - OTHER,4,2777,455,,Z9,278 DRAKE STREET,,10474,0,1,1,"5,000",525,1990,4,Z9,"3,860,000",5/1/2019
2,KINGSBRIDGE HTS/UNIV HTS,01 ONE FAMILY DWELLINGS,1,3199,48,,A9,2383 DAVIDSON AVENUE,,10468,1,0,1,"2,000","2,244",1910,1,A9,"245,000",2/5/2019
2,KINGSBRIDGE HTS/UNIV HTS,01 ONE FAMILY DWELLINGS,1,3199,128,,A9,11 WEST 184 STREET,,10468,1,0,1,"1,625","1,920",1901,1,A9,0,11/15/2019
2,KINGSBRIDGE HTS/UNIV HTS,01 ONE FAMILY DWELLINGS,1,3204,13,,A1,2524 GRAND AVENUE,,10468,1,0,1,"5,000","2,980",1901,1,A1,"725,000",5/14/2019
