BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5410,298,,B1,3214 GRISWOLD AVENUE,,10465,2,0,2,2958,2750,1965,1,B1,0,9/11/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5411,237,,B1,15-35 DWIGHT PLACE,,10465,2,0,2,3325,2783,1930,1,B1,0,10/28/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5411,246,,B1,1517 DWIGHT PLACE,,10465,2,0,2,3197,1940,2000,1,B1,"825,000",8/21/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5411,248,,B1,1515 DWIGHT PLACE,,10465,2,0,2,3197,1940,2000,1,B1,"947,000",12/8/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5411,297,,B9,1549 ROBERTSON PLACE,,10465,2,0,2,5000,700,1915,1,B9,0,7/27/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5412,1,,B1,1510 ROBERTSON PLACE,,10465,2,0,2,3500,2982,1925,1,B1,0,10/13/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5412,125,,B2,1524 OHM AVENUE,,10465,2,0,2,4500,2310,1960,1,B2,0,6/5/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5413,42,,B3,1620 KENNELLWORTH PLACE,,10465,2,0,2,2500,1184,1925,1,B3,0,7/9/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5414,32,,B1,3287 SPENCER DRIVE,,10465,2,0,2,5016,2065,1965,1,B1,0,1/12/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5414,83,,B1,1480 STADIUM AVENUE,,10465,2,0,2,2758,2900,1965,1,B1,"835,000",3/5/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5414,217,,B1,3266 GRISWOLD AVENUE,,10465,2,0,2,2375,1880,1935,1,B1,0,3/18/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5415,123,,S1,3284 AMPERE AVENUE,,10465,1,1,2,5000,3528,1920,1,S2,0,1/31/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5415,137,,B3,1505 BAYVIEW AVENUE,,10465,2,0,2,3750,781,1945,1,B3,"625,000",10/30/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5416,126,,B3,1638 LIBRARY AVENUE,,10465,2,0,2,3500,1645,1925,1,B3,"890,000",5/29/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5417,186,,B2,1621 BAYSHORE AVENUE,,10465,2,0,2,5000,2200,1910,1,B2,0,9/23/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5417,241,,B1,116 OUTLOOK AVE,,10465,2,0,2,3610,3430,2002,1,B1,0,8/14/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5458,18,,B1,1021 THROGMORTON AVENUE,,10465,2,0,2,2842,2800,1960,1,B1,"950,000",5/26/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5459,28,,B3,1003 VINCENT AVENUE,,10465,2,0,2,2660,1836,1960,1,B3,0,9/12/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5459,52,,B3,1030 THROGMORTON AVENUE,,10465,2,0,2,1800,1816,1960,1,B3,"765,000",2/12/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5460,24,,B1,1011 WILCOX AVE,,10465,2,0,2,2375,2720,1975,1,B1,"850,000",1/7/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5464,34,,B2,1002 WILCOX AVENUE,,10465,2,0,2,3325,2076,1955,1,B2,0,2/19/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5468,13,,B1,921 CLARENCE AVENUE,,10465,2,0,2,2381,1760,1960,1,B1,"683,800",3/4/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5468,21,,B1,905 CLARENCE AVENUE,,10465,2,0,2,2650,2356,2004,1,B1,0,3/14/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5468,34,,B2,918 WILCOX AVENUE,,10465,2,0,2,3139,3037,2018,1,B2,"1,221,900",5/15/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5468,34,,B2,920 WILCOX AVENUE,,10465,2,0,2,3139,3037,2018,1,B2,"1,200,000",12/22/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5468,41,,B1,930 WILCOX AVENUE,,10465,2,0,2,4725,2880,1960,1,B1,"850,000",11/10/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5475,4,,B2,3166 PHILIP AVE,,10465,2,0,2,3742,3481,1950,1,B2,"315,000",6/17/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5475,4,,B2,3166 PHILIP AVENUE,,10465,2,0,2,3742,2400,1950,1,B2,"543,560",3/21/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5476,31,,B1,705 WILCOX AVENUE,,10465,2,0,2,5000,2021,1950,1,B1,"728,220",10/9/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5479,8,,B3,3270 LAFAYETTE AVENUE,,10465,2,0,2,3991,2236,1955,1,B3,0,8/26/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5479,188,,B1,836 DEAN AVE,,10465,2,0,2,6900,3668,2003,1,B1,"1,525,000",1/27/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5483,18,,B1,640 THROGS NECK EXPRESSWAY,,10465,2,0,2,2500,2585,1960,1,B1,"735,000",8/21/2020
2,COUNTRY CLUB,02 TWO FAMILY DWELLINGS,1,5485,49,,B3,663 CLARENCE AVENUE,,10465,2,0,2,1800,1998,1960,1,B3,0,8/20/2020
2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,1,5321,23,,C0,1130 THROGMORTON AVENUE,,10465,3,0,3,3135,3714,1960,1,C0,"959,000",8/31/2020
2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,1,5327,5,,C0,3259 LAYTON AVENUE,,10465,3,0,3,3413,3328,1989,1,C0,"950,000",9/18/2020
2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,1,5327,39,,C0,1113 DEAN AVENUE,,10465,3,0,3,2565,2653,1950,1,C0,0,1/31/2020
2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,1,5413,97,,C0,1628 OHM AVENUE,,10465,3,0,3,3742,3224,1965,1,C0,0,7/22/2020
2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,1,5414,254,,C0,3318 GRISWOLD AVE,,10465,3,0,3,3732,3563,2001,1,C0,10,8/15/2020
2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,1,5470,9,,C0,1435 SHORE DRIVE,,10465,3,0,3,5550,2574,1910,1,C0,0,2/18/2020
2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,1,5473,41,,C0,812 VINCENT AVENUE,,10465,3,0,3,3400,4725,1999,1,C0,0,7/18/2020
2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,1,5483,40,,C0,639 VINCENT AVENUE,,10465,3,0,3,2500,2752,1920,1,C0,0,8/21/2020
2,COUNTRY CLUB,03 THREE FAMILY DWELLINGS,1,5483,40,,C0,639 VINCENT AVENUE,,10465,3,0,3,2500,2752,1920,1,C0,"655,000",2/28/2020
2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,1A,5417,1007,,R3,"1530 BAY VIEW AVENUE, 1-3",1-3,10465,1,0,1,0,0,,1,R3,"281,000",2/10/2020
2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,1A,5417,1031,,R3,"1406 OUTLOOK AVENUE, 3",3,10465,1,0,1,0,0,2002,1,R3,"450,000",9/23/2020
2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,1A,5417,1111,,R3,"1490 OUTLOOK AVENUE, 2A",2A,10465,1,0,1,0,0,2006,1,R3,"532,000",8/28/2020
2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,1A,5417,1121,,R3,"1490 OUTLOOK AVENUE, 2K",2K,10465,1,0,1,0,0,2006,1,R3,"335,000",7/22/2020
2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,1A,5417,1124,,R3,"1490 OUTLOOK AVENUE, 2N",2N,10465,1,0,1,0,0,2006,1,R3,"330,000",9/17/2020
2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,1A,5417,1127,,R3,"1490 OUTLOOK AVENUE, 2Q",2Q,10465,1,0,1,0,0,2006,1,R3,"302,166",8/7/2020
2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,1A,5417,1130,,R3,"1490 OUTLOOK AVENUE, N1",N1,10465,1,0,1,0,0,2006,1,R3,0,1/3/2020
2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,1A,5479,1005,,R3,"850 DEAN AVENUE, 850-1",850-1,10465,1,0,1,0,0,2003,1,R3,1,11/2/2020
2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,1A,5479,1016,,R3,"842 DEAN AVENUE, 842-B",842-B,10465,1,0,1,0,0,2003,1,R3,"575,000",3/10/2020
2,COUNTRY CLUB,04 TAX CLASS 1 CONDOS,1A,5486,1006,,R3,"600 CLARENCE AVENUE, 1H",1H,10465,1,0,1,0,0,2004,1,R3,0,11/4/2020
2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND,1B,5409,422,,V0,3439 COUNTRY CLUB ROAD,,10465,0,0,0,33600,0,,1,V0,"995,000",12/1/2020
2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND,1B,5411,238,,V0,N/A DWIGHT PLACE,,10465,0,0,0,1050,0,,1,V0,0,10/28/2020
2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND,1B,5411,309,,V0,1531 ROBERTSON PLACE,,10465,0,0,0,2500,0,,1,V0,"1,000",3/19/2020
2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND,1B,5412,121,,V0,N/A OHM AVENUE,,10465,0,0,0,1500,0,,1,V0,"995,000",11/17/2020
2,COUNTRY CLUB,05 TAX CLASS 1 VACANT LAND,1B,5479,22,,V0,N/A DEAN AVENUE,,10465,0,0,0,2500,0,,1,V0,"850,000",9/2/2020
2,COUNTRY CLUB,06 TAX CLASS 1 - OTHER,1,5416,43,,G0,N/A RESEARCH AVENUE,,10465,0,0,0,2500,0,1960,1,G0,0,5/8/2020
2,COUNTRY CLUB,06 TAX CLASS 1 - OTHER,1,5479,23,,G0,819 DEAN AVENUE,,10465,0,0,0,2500,0,,1,G0,"850,000",9/2/2020
2,COUNTRY CLUB,07 RENTALS - WALKUP APARTMENTS,2A,5415,112,,C2,1516 LIBRARY AVENUE,,10465,6,0,6,5000,2600,1930,2,C2,"1,075,000",6/18/2020
2,COUNTRY CLUB,10 COOPS - ELEVATOR APARTMENTS,2,5409,41,,D4,"1130 STADIUM AVE, 4F",,10465,,,,,,1963,2,D4,"223,500",12/8/2020
2,COUNTRY CLUB,41 TAX CLASS 4 - OTHER,4,5479,91,,Z9,N/A DEAN AVENUE,,10465,0,1,1,7305,240,1936,4,Z9,"850,000",9/2/2020
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,1,2938,30,,A5,1493 BOSTON RD,,10460,1,0,1,2366,1152,1989,1,A5,0,11/19/2020
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,1,2939,254,,A2,1570 CROTONA PARK EAST,,10460,1,0,1,9490,2500,1988,1,A2,"575,000",6/18/2020
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,1,2948,53,,A1,743 CROTONA PARK NORTH,,10457,1,0,1,2300,1674,1901,1,A1,"970,000",3/11/2020
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,1,2948,57,,A1,733 CROTONA PARK NORTH,,10457,1,0,1,4717,1674,1901,1,A1,"955,000",1/30/2020
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,1,2966,84,,A2,1570 CHARLOTTE STREET,,10460,1,0,1,7000,2700,1985,1,A2,"600,000",12/17/2020
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,1,2966,103,,A2,1456 LOUIS NINE BLVD,,10459,1,0,1,7000,2112,1986,1,A2,0,9/17/2020
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,1,2966,168,,A2,1530 CHARLOTTE STREET,,10460,1,0,1,7000,2700,1986,1,A2,"680,000",10/30/2020
2,CROTONA PARK,01 ONE FAMILY DWELLINGS,1,2967,166,,A2,1541 MINFORD PLACE,,10460,1,0,1,7000,2304,1987,1,A2,"597,000",12/30/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2936,2,,B2,1408 FRANKLIN AVENUE,,10456,2,0,2,2000,2080,2003,1,B2,0,10/21/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2936,3,,B2,1410 FRANKLIN AVENUE,,10456,2,0,2,2000,2080,2003,1,B2,0,10/21/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2936,41,,B2,1415 CROTONA AVENUE,,10456,2,0,2,2808,2410,1901,1,B2,"600,000",1/30/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2936,51,,B2,1411 CROTONA AVE,,10456,2,0,2,2160,2370,1901,1,B2,0,3/12/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2948,33,,B1,1800 CLINTON AVE,,10457,2,0,2,2270,2356,1901,1,B1,"493,818",1/6/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2948,52,,B1,747 CROTONA PARK NORTH,,10457,2,0,2,2300,2039,1901,1,B1,"490,000",3/11/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2948,54,,B2,741 CROTONA PARK NORTH,,10457,2,0,2,2300,1721,1901,1,B2,"490,000",3/11/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2948,55,,B3,739 CROTONA PARK NORTH,,10457,2,0,2,2300,1721,1901,1,B3,"680,000",1/30/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2949,72,,B2,1821 PROSPECT AVENUE,,10457,2,0,2,6498,2080,1930,1,B2,"985,000",3/3/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2957,17,,B1,843 CROTONA PARK NORTH,,10460,2,0,2,2335,2180,1901,1,B1,"585,000",10/15/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2957,30,,A1,860 EAST 175 STREET,,10460,1,0,1,1980,2453,1901,1,B3,"381,987",2/14/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2958,54,,B3,1827 WATERLOO PLACE,,10460,2,0,2,4620,2359,1920,1,B3,"500,000",6/12/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2958,60,,B2,1817 WATERLOO PLACE,,10460,2,0,2,1750,1916,1899,1,B2,"625,000",1/3/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2958,75,,B2,1822 WATERLOO PLACE,,10460,2,0,2,1625,1040,1910,1,B2,"625,000",1/31/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2958,89,,B2,1819 TRAFALGAR PLACE,,10460,2,0,2,1625,2530,1931,1,B2,"650,000",3/27/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2958,218,,B2,1821 MOHEGAN AVE,,10460,2,0,2,1945,2301,1997,1,B2,"630,000",1/31/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2958,401,,B1,1816 TRAFALGAR PLACE,,10460,2,0,2,1703,3143,2002,1,B1,"685,000",6/17/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2981,146,,B1,939 JENNINGS STREET,,10460,2,0,2,1700,2700,2013,1,B1,0,7/6/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2995,104,,B1,1464 VYSE AVE,,10460,2,0,2,2100,1680,1995,1,B1,0,11/10/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2996,45,,B2,1521 BRYANT AVE,,10460,2,0,2,2500,2184,1910,1,B2,"785,000",6/29/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2996,45,,B2,1521 BRYANT AVENUE,,10460,2,0,2,2500,2184,1910,1,B2,"150,000",1/30/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,2996,45,,B2,1521 BRYANT AVENUE,,10460,2,0,2,2500,2184,1910,1,B2,"425,000",2/13/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,3000,22,,B1,1502 BRYANT AVENUE,,10460,2,0,2,2500,2368,1910,1,B1,"294,000",4/8/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,3000,28,,B2,1493 LONGFELLOW AVENUE,,10460,2,0,2,2500,2600,1996,1,B2,0,6/29/2020
2,CROTONA PARK,02 TWO FAMILY DWELLINGS,1,3009,117,,B2,1558 LONGFELLOW AVENUE,,10460,2,0,2,2500,2400,1996,1,B2,"630,000",8/18/2020
2,CROTONA PARK,03 THREE FAMILY DWELLINGS,1,2938,7,,C0,1414 CROTONA PARK EAST,,10460,3,0,3,1471,2508,1901,1,C0,"420,000",9/3/2020
2,CROTONA PARK,03 THREE FAMILY DWELLINGS,1,2977,198,,C0,1462 MINFORD PLACE,,10460,3,0,3,2300,3174,1998,1,C0,0,6/5/2020
2,CROTONA PARK,03 THREE FAMILY DWELLINGS,1,2982,41,,C0,1543 HOE AVENUE,,10460,3,0,3,2000,3252,1901,1,C0,"930,000",9/23/2020
2,CROTONA PARK,03 THREE FAMILY DWELLINGS,1,2995,29,,C0,1501 BRYANT AVENUE,,10460,3,0,3,2000,3294,1920,1,C0,0,7/30/2020
2,CROTONA PARK,03 THREE FAMILY DWELLINGS,1,2995,29,,C0,1501 BRYANT AVENUE,,10460,3,0,3,2000,3294,1920,1,C0,"650,000",10/8/2020
2,CROTONA PARK,03 THREE FAMILY DWELLINGS,1,2995,36,,C0,1485 BRYANT AVENUE,,10460,3,0,3,2000,3294,1920,1,C0,0,1/20/2020
2,CROTONA PARK,03 THREE FAMILY DWELLINGS,1,2995,121,,C0,1502 VYSE AVENUE,,10460,3,0,3,2083,3678,2005,1,C0,"755,416",1/2/2020
2,CROTONA PARK,03 THREE FAMILY DWELLINGS,1,3000,18,,C0,1494 BRYANT AVENUE,,10460,3,0,3,2500,3372,1899,1,C0,10,11/2/2020
2,CROTONA PARK,03 THREE FAMILY DWELLINGS,1,3001,3,,C0,1514 BRYANT AVENUE,,10460,3,0,3,2000,3084,1920,1,C0,0,8/10/2020
2,CROTONA PARK,03 THREE FAMILY DWELLINGS,1,3001,19,,C0,1554 BRYANT AVE,,10460,3,0,3,2000,3504,1910,1,C0,0,2/15/2020
2,CROTONA PARK,05 TAX CLASS 1 VACANT LAND,4,2937,63,,V1,1405 BOSTON ROAD,,10456,0,0,0,6480,0,,1,V0,0,6/1/2020
2,CROTONA PARK,05 TAX CLASS 1 VACANT LAND,1B,2958,66,,V0,869 EAST 175 STREET,,10460,0,0,0,2701,0,,1,V0,0,12/31/2020
2,CROTONA PARK,05 TAX CLASS 1 VACANT LAND,1B,2996,43,,V0,1527 BRYANT AVENUE,,10460,0,0,0,5000,0,,1,V0,0,12/3/2020
2,CROTONA PARK,07 RENTALS - WALKUP APARTMENTS,2,2937,25,,C1,675 EAST 170 STREET,,10456,31,0,31,6750,26490,1931,2,C1,0,4/30/2020
2,CROTONA PARK,07 RENTALS - WALKUP APARTMENTS,2,3002,47,,C7,995 EAST 173 STREET,,10460,31,1,32,4875,25065,1931,2,C7,"3,700,000",1/30/2020
2,CROTONA PARK,10 COOPS - ELEVATOR APARTMENTS,2,3010,4,,D4,"1670 LONGFELLOW AVENUE, 2C",,10460,,,,,,1928,2,D4,"90,000",10/19/2020
2,CROTONA PARK,29 COMMERCIAL GARAGES,4,3000,17,,G7,1492 BRYANT AVENUE,,10460,0,0,0,2500,0,,4,G7,"420,000",5/8/2020
2,CROTONA PARK,31 COMMERCIAL VACANT LAND,4,2981,2,,V1,1462 SOUTHERN BLVD,,10460,0,0,0,2075,0,,4,V1,0,11/20/2020
2,CROTONA PARK,31 COMMERCIAL VACANT LAND,4,3014,16,,V1,1570 BOONE AVENUE,,10460,0,0,0,14770,0,,4,V1,1,8/31/2020
2,CROTONA PARK,38 ASYLUMS AND HOMES,4,2937,66,,N9,695 EAST 170 STREET,,10456,0,1,1,4744,20936,1931,4,N9,0,6/1/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,2955,9,,A1,772 ELSMERE PLACE,,10460,1,0,1,2060,1360,1901,1,A1,"405,000",12/18/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,2956,37,,A1,819 ELSMERE PLACE,,10460,1,0,1,1667,1240,1901,1,A1,"455,000",3/27/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,2956,39,,A1,813 ELSMERE PLACE,,10460,1,0,1,2500,1738,1901,1,A1,"410,000",2/5/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3063,53,,A5,580 E. 182 STREET,,10457,1,0,1,6155,1364,1985,1,A5,"2,300,000",6/16/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3063,55,,A5,586 EAST 182 STREET,,10457,1,0,1,2200,1320,1985,1,A5,"525,000",8/4/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3063,55,,A5,586 EAST 182 STREET,,10457,1,0,1,2200,1320,1985,1,A5,"534,000",1/30/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3063,152,,A5,16 WADE SQUARE,,10457,1,0,1,4588,1364,1985,1,A5,"950,000",6/16/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3063,168,,A5,2169 ARTHUR AVENUE,,10457,1,0,1,1893,1320,1985,1,A5,0,6/25/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3063,168,,A5,2169 ARTHUR AVENUE,,10457,1,0,1,1893,1320,1985,1,A5,"625,000",9/30/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3070,287,,A5,2178 ARTHUR AVENUE,,10457,1,0,1,2297,1320,1985,1,A5,"450,000",12/22/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3070,314,,A5,2165 HUGHES AVENUE,,10457,1,0,1,2165,1364,1985,1,A5,"519,000",12/8/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3082,16,,A5,2152 HUGHES AVENUE,,10457,1,0,1,1575,1200,1901,1,A5,"520,000",9/18/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3082,18,,A1,2156 HUGHES AVENUE,,10457,1,0,1,1575,1344,1901,1,A1,0,4/22/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3082,18,,A1,2156 HUGHES AVENUE,,10457,1,0,1,1575,1344,1901,1,A1,0,10/22/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3092,8,,A1,1978 CROTONA AVENUE,,10457,1,0,1,2338,1940,1920,1,A1,"500,000",8/14/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3098,45,,A5,2139 CLINTON AVENUE,,10457,1,0,1,2360,1320,1985,1,A5,"449,000",3/26/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3110,71,,A5,2155 MAPES AVENUE,,10460,1,0,1,2905,1320,1985,1,A5,0,10/6/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3110,140,,A5,2126 PROSPECT AVENUE,,10457,1,0,1,3005,1320,1985,1,A5,"355,000",12/18/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3119,44,,A2,858 HORNADAY PLACE,,10460,1,0,1,2276,1428,1950,1,A2,"485,000",10/1/2020
2,EAST TREMONT,01 ONE FAMILY DWELLINGS,1,3126,26,,S1,930 EAST 178 STREET,,10460,1,1,2,1343,1834,1931,1,S1,"25,000",1/16/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,2946,29,,B1,1925 CROTONA AVENUE,,10457,2,0,2,2090,2120,2002,1,B1,0,7/9/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,2946,29,,B1,1925 CROTONA AVENUE,,10457,2,0,2,2090,2120,2002,1,B1,0,8/31/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,2950,66,,B2,1943 CLINTON AVENUE,,10457,2,0,2,2500,2232,1899,1,B2,0,8/3/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,2950,68,,B2,1939 CLINTON AVENUE,,10457,2,0,2,2500,2232,1899,1,B2,0,9/4/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3069,62,,B2,2068 ARTHUR AVENUE,,10457,2,0,2,1980,1374,1901,1,B2,"191,960",5/11/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3069,62,,B2,2068 ARTHUR AVENUE,,10457,2,0,2,1980,1374,1901,1,B2,"340,000",8/18/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3080,70,,B2,2005 CROTONA AVE,,10457,2,0,2,2500,1754,1920,1,B2,0,3/26/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3082,9,,B2,2134 HUGHES AVENUE,,10457,2,0,2,1421,1856,1901,1,B2,0,6/5/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3082,13,,B1,2142 HUGHES AVENUE,,10457,2,0,2,1451,2820,2011,1,B1,"715,000",5/7/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3082,26,,B1,640 EAST 182 STREET,,10457,2,0,2,1830,2400,1997,1,B1,10,8/27/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3082,40,,B2,2167 BELMONT AVENUE,,10457,2,0,2,2045,2226,1901,1,B2,10,7/24/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3082,52,,B2,2147 BELMONT AVENUE,,10457,2,0,2,1495,1908,1901,1,B2,"610,000",12/29/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3082,134,,B1,2177 BELMONT AVE,,10457,2,0,2,911,1424,2007,1,B1,0,11/9/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3095,55,,B2,2007 CLINTON AVENUE,,10457,2,0,2,2500,3118,1920,1,B2,0,9/22/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3097,48,,B3,2149 PROSPECT AVENUE,,10457,2,0,2,2475,2018,1910,1,B3,"810,000",4/23/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3098,15,,B2,2152 CROTONA AVENUE,,10457,2,0,2,1452,2598,1905,1,B2,"350,000",1/13/2020
2,EAST TREMONT,02 TWO FAMILY DWELLINGS,1,3098,15,,B2,2152 CROTONA AVENUE,,10457,2,0,2,1452,2598,1905,1,B2,"685,000",12/10/2020
