"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
",TAX CLASS AS OF FINAL ROLL 17/18,"BLOCK
","LOT
","EASE-MENT
",BUILDING CLASS AS OF FINAL ROLL 17/18,"ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3419,124, ,B1,334 ELDERT STREET, ,11237,2,0,2," 2,000 "," 1,800 ",1910,1,B1,0,8/15/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3420,13, ,B2,14 COVERT STREET, ,11207,2,0,2," 2,000 "," 2,280 ",1920,1,B2,"1,130,000",8/3/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3420,14, ,B2,16 COVERT STREET, ,11207,2,0,2," 2,000 "," 2,280 ",1920,1,B2,"1,365,000",8/31/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3420,25, ,B2,36 COVERT STREET, ,11207,2,0,2," 2,000 "," 2,400 ",1920,1,B2,0,7/10/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3420,33, ,B2,1326 BUSHWICK AVENUE, ,11207,2,0,2," 1,406 "," 2,532 ",1920,1,B2,0,6/19/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3421,28, ,B2,86 COVERT STREET, ,11207,2,0,2," 1,667 "," 2,001 ",1920,1,B2,"710,000",10/19/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3421,48, ,B2,81 SCHAEFER STREET, ,11207,2,0,2," 1,875 "," 2,532 ",1920,1,B2,0,5/23/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3421,56, ,B2,65 SCHAEFER STREET, ,11207,2,0,2," 2,500 "," 2,000 ",1920,1,B2,0,3/9/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3422,12, ,B2,110A COVERT STREET, ,11207,2,0,2," 1,792 "," 1,612 ",1920,1,B2,"650,000",6/27/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3422,66, ,B2,105 SCHAEFER STREET, ,11207,2,0,2," 1,875 "," 2,250 ",1915,1,B2,"762,000",8/9/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3423,29, ,B9,194 COVERT STREET, ,11207,2,0,2," 1,792 "," 2,418 ",1925,1,B9,"1,370,000",12/12/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3423,51, ,B2,193A SCHAEFER STREET, ,11207,2,0,2," 1,600 "," 1,440 ",1925,1,B2,"630,000",11/21/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3423,52, ,B2,193 SCHAEFER STREET, ,11207,2,0,2," 1,600 "," 1,280 ",1925,1,B2,"700,000",8/7/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3423,53, ,B2,191 SCHAEFER STREET, ,11207,2,0,2," 1,600 "," 1,280 ",1925,1,B2,0,8/17/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3423,55, ,B2,189 SCHAEFER STREET, ,11207,2,0,2," 1,523 "," 1,280 ",1925,1,B2,0,8/9/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3423,68, ,B2,169 SCHAEFER STREET, ,11207,2,0,2," 2,000 "," 2,700 ",1925,1,B2,"1,325,000",1/12/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3426,28, ,B2,1342 BUSHWICK AVE, ,11207,2,0,2," 2,175 "," 3,520 ",1925,1,B2,0,5/18/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3426,28, ,B2,1342 BUSHWICK AVENUE, ,11207,2,0,2," 2,175 "," 3,520 ",1925,1,B2,"659,045",5/18/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3428,62, ,B2,1119 DECATUR STREET, ,11207,2,0,2," 2,000 "," 2,520 ",1925,1,B2,0,12/4/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3428,144, ,B2,1155 DECATUR STREET, ,11207,2,0,2," 2,920 "," 2,850 ",1990,1,B2,0,10/26/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3429,18, ,B1,176 SCHAEFER STREET, ,11207,2,0,2," 1,750 "," 2,889 ",1910,1,B1,"835,000",7/18/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3431,54, ,B1,1385 DECATUR STREET, ,11237,2,0,2," 1,658 "," 1,791 ",1930,1,B1,"999,000",1/31/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3434,6, ,B2,1110 DECATUR STREET, ,11207,2,0,2," 1,667 "," 2,250 ",1899,1,B2,0,4/11/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3434,16, ,B2,1130 DECATUR STREET, ,11207,2,0,2," 1,667 ", -   ,0,1,B2,"1,585,000",12/12/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3434,19, ,B1,1136 DECATUR STREET, ,11207,2,0,2," 1,667 "," 4,126 ",2015,1,B1,"1,425,000",3/3/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3434,47, ,B2,127 COOPER STREET, ,11207,2,0,2," 1,925 "," 2,889 ",1899,1,B2,"1,275,000",7/3/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3434,61, ,B2,105 COOPER STREET, ,11207,2,0,2," 1,950 "," 2,925 ",1899,1,B2,"955,000",12/20/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3435,48, ,B3,171A COOPER STREET, ,11207,2,0,2," 1,875 "," 2,532 ",1901,1,B3,"825,000",7/19/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3435,101, ,B2,633 CENTRAL AVENUE, ,11207,2,0,2," 2,700 "," 2,516 ",2003,1,B2,0,5/15/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,14, ,B1,1334 DECATUR STREET, ,11237,2,0,2," 2,000 "," 1,960 ",1910,1,B1,"380,000",1/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,55, ,B2,301 COOPER STREET, ,11237,2,0,2," 1,667 "," 1,434 ",1901,1,B2,"576,094",2/28/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,56, ,B2,299 COOPER STREET, ,11237,2,0,2," 1,667 "," 1,368 ",1901,1,B2,"1,250,000",12/28/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,57, ,B2,297A COOPER STREET, ,11237,2,0,2," 1,667 "," 1,368 ",1901,1,B2,"640,000",7/20/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,58, ,B1,295A COOPER STREET, ,11237,2,0,2," 1,667 "," 2,052 ",1910,1,B1,0,4/7/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,60, ,B3,291A COOPER STREET,2,11237,2,0,2," 1,667 "," 1,368 ",1904,1,B3,"785,200",5/23/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,67, ,B9,283 COOPER STREET, ,11237,2,0,2," 1,700 "," 2,686 ",1930,1,B9,"1,050,000",9/14/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3437,70, ,B9,281 COOPER STREET, ,11237,2,0,2," 1,700 "," 2,652 ",2005,1,B9,"1,080,000",11/16/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3439,15, ,B2,70 COOPER STREET, ,11207,2,0,2," 1,950 "," 2,634 ",1901,1,B2,0,10/4/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3439,25, ,B2,86 COOPER STREET, ,11207,2,0,2," 2,000 "," 2,700 ",1901,1,B2,"995,000",12/5/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3439,54, ,B2,83 MOFFAT STREET, ,11207,2,0,2," 2,000 "," 3,000 ",1901,1,B2,0,10/31/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,26, ,B2,134A COOPER STREET, ,11207,2,0,2," 1,900 "," 1,710 ",1910,1,B2,"995,000",4/20/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,52, ,B1,147 MOFFAT STREET, ,11207,2,0,2," 2,000 "," 2,160 ",1910,1,B1,"830,000",3/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,52, ,B1,147 MOFFAT STREET, ,11207,2,0,2," 2,000 "," 2,160 ",1910,1,B1,0,7/11/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,58, ,B1,135 MOFFAT STREET, ,11207,2,0,2," 2,000 "," 2,160 ",1910,1,B1,"950,000",5/10/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,58, ,B1,135 MOFFAT STREET, ,11207,2,0,2," 2,000 "," 2,160 ",1910,1,B1,0,5/22/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,61, ,B1,129 MOFFAT STREET, ,11207,2,0,2," 2,000 "," 2,160 ",1910,1,B1,0,3/29/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3440,62, ,B1,127 MOFFAT STREET, ,11207,2,0,2," 2,000 "," 2,160 ",1910,1,B1,0,4/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3441,49, ,B2,197 MOFFAT STREET, ,11207,2,0,2," 1,900 "," 2,565 ",1910,1,B2,"750,000",6/12/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3441,57, ,B2,183 MOFFAT STREET, ,11207,2,0,2," 1,800 "," 1,000 ",1910,1,B2,"1,360,000",8/4/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3445,27, ,B2,100 MOFFAT STREET, ,11207,2,0,2," 1,925 "," 2,889 ",1899,1,B2,"1,150,000",1/5/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3445,41, ,B2,727 CHAUNCEY STREET, ,11207,2,0,2," 1,933 "," 2,901 ",1899,1,B2,0,10/10/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3445,51, ,B2,707 CHAUNCEY STREET, ,11207,2,0,2," 2,000 "," 3,000 ",1899,1,B2,0,1/7/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3445,58, ,B2,693 CHAUNCEY STREET, ,11207,2,0,2," 2,000 "," 3,000 ",1899,1,B2,0,9/25/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3446,13, ,B1,130 MOFFAT STREET, ,11207,2,0,2," 2,000 "," 2,160 ",1910,1,B1,0,6/8/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3446,30, ,B1,162 MOFFAT STREET, ,11207,2,0,2," 2,000 "," 2,160 ",1910,1,B1,"850,000",2/7/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3447,13, ,B1,186 MOFFAT STREET, ,11207,2,0,2," 2,000 "," 2,200 ",1915,1,B1,"1,050,000",7/6/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,22, ,B2,646 CHAUNCEY STREET, ,11207,2,0,2," 1,667 "," 1,500 ",1910,1,B2,"1,056,000",3/15/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,22, ,B2,646 CHAUNCEY STREET, ,11207,2,0,2," 1,667 "," 1,500 ",1910,1,B2,0,11/1/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,23, ,B2,648 CHAUNCEY ST, ,11207,2,0,2," 1,667 "," 1,500 ",1910,1,B2,0,7/31/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,23, ,B2,648 CHAUNCEY ST, ,11207,2,0,2," 1,667 "," 1,500 ",1910,1,B2,"250,000",7/31/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,31, ,B2,664 CHAUNCEY STREET, ,11207,2,0,2," 1,667 "," 1,500 ",1910,1,B2,10,1/20/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,32, ,B2,666 CHAUNCEY STREET, ,11207,2,0,2," 1,667 "," 1,500 ",1910,1,B2,"466,440",1/30/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,60, ,B2,17 PILLING ST, ,11207,2,0,2," 1,658 "," 1,989 ",1910,1,B2,"46,625",1/19/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3450,60, ,B2,17 PILLING STREET, ,11207,2,0,2," 1,658 "," 1,989 ",1910,1,B2,"660,000",5/8/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3456,21, ,B2,24 PILLING STREET, ,11207,2,0,2," 2,000 "," 2,700 ",1905,1,B2,"1,450,000",3/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3457,26, ,B1,96 PILLING STREET, ,11207,2,0,2," 2,000 "," 3,180 ",1905,1,B1,"850,000",3/28/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3457,52, ,B3,93 GRANITE ST, ,11207,2,0,2," 2,000 "," 1,376 ",1925,1,B3,0,1/24/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3466,27, ,B1,40 FURMAN AVENUE, ,11207,2,0,2," 2,000 "," 3,000 ",1910,1,B1,"528,424",8/14/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3466,28, ,B1,42 FURMAN AVENUE, ,11207,2,0,2," 2,000 "," 3,000 ",1910,1,B1,0,6/15/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3468,23, ,B2,38 ABERDEEN ST, ,11207,2,0,2," 2,000 "," 2,100 ",1901,1,B2,"895,000",4/13/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3469,16, ,B1,72 ABERDEEN STREET, ,11207,2,0,2," 1,683 "," 2,271 ",1905,1,B1,0,4/7/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3469,17, ,B1,74 ABERDEEN STREET, ,11207,2,0,2," 1,675 "," 2,271 ",1905,1,B1,"1,100,000",2/16/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3469,18, ,B1,76 ABERDEEN STREET, ,11207,2,0,2," 1,683 "," 2,371 ",1905,1,B1,0,4/7/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3469,19, ,B1,78 ABERDEEN STREET, ,11207,2,0,2," 1,683 "," 2,271 ",1905,1,B1,"1,100,000",4/19/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3469,35, ,B2,83 DE SALES PLACE, ,11207,2,0,2," 1,958 "," 1,566 ",1905,1,B2,"530,000",3/10/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3471,12, ,B1,62 DE SALES PLACE, ,11207,2,0,2," 2,000 "," 2,000 ",1905,1,B1,0,3/21/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3471,12, ,B1,62 DE SALES PLACE, ,11207,2,0,2," 2,000 "," 2,000 ",1905,1,B1,"270,000",3/21/2017
3,BUSHWICK,02 TWO FAMILY DWELLINGS                    ,1,3472,19, ,B2,2048 EASTERN PARKWAY, ,11207,2,0,2, 825 ," 1,734 ",1905,1,B2,"262,000",3/31/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3135,41, ,C0,17 BELVEDERE STREET, ,11206,3,0,3," 2,242 "," 2,539 ",1920,1,C0,"535,000",6/2/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3160,35, ,C0,37 JEFFERSON STREET, ,11206,3,0,3," 2,200 "," 2,496 ",1899,1,C0,0,3/10/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3164,46, ,C0,177 JEFFERSON STREET, ,11206,3,0,3," 2,500 "," 2,360 ",1899,1,C0,0,3/27/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3171,66, ,C0,37 TROUTMAN STREET, ,11206,3,0,3," 2,500 "," 3,900 ",2008,1,C0,0,8/21/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3214,143, ,C0,477 HART STREET, ,11221,3,0,3," 1,600 "," 4,480 ",2004,1,C0,0,12/22/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3215,42, ,C0,541 HART STREET, ,11207,3,0,3," 1,876 "," 3,041 ",2005,1,C0,0,2/1/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3217,1, ,C0,96 SUYDAM STREET, ,11221,3,0,3," 1,435 "," 3,144 ",2007,1,C0,0,11/20/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3225,24, ,C0,736 BUSHWICK AVENUE, ,11221,3,0,3," 1,633 "," 2,574 ",1925,1,C0,"1,550,000",10/30/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3227,18, ,C0,612 HART STREET, ,11221,3,0,3," 1,950 "," 2,940 ",2009,1,C0,"350,000",4/6/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3229,13, ,C0,32 LAWTON STREET, ,11221,3,0,3," 1,800 "," 4,077 ",2011,1,C0,0,3/7/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3229,13, ,C0,32 LAWTON STREET, ,11221,3,0,3," 1,800 "," 4,077 ",2011,1,C0,0,12/11/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3252,24, ,C0,656 KOSCIUSZKO STREET, ,11221,3,0,3," 1,994 "," 3,000 ",2005,1,C0,0,6/7/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3266,26, ,C0,1334 MYRTLE AVENUE, ,11221,3,0,3," 1,078 "," 2,800 ",2014,1,C0,0,11/3/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3266,27, ,C0,1336 MYRTLE AVENUE, ,11221,3,0,3," 1,379 "," 2,400 ",2014,1,C0,0,11/3/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3266,28, ,C0,1338 MYRTLE AVENUE, ,11221,3,0,3," 1,188 "," 2,800 ",2014,1,C0,0,11/3/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3266,29, ,C0,1340 MYRTLE AVENUE, ,11221,3,0,3," 1,310 "," 2,400 ",2014,1,C0,0,11/3/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3266,30, ,C0,1342 MYRTLE AVENUE, ,11221,3,0,3," 1,203 "," 2,800 ",2014,1,C0,0,11/3/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3275,14, ,C0,50 HIMROD STREET, ,11221,3,0,3," 2,000 "," 3,000 ",1931,1,C0,0,8/7/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3283,47, ,C0,1065A GREENE AVENUE, ,11221,3,0,3," 1,900 "," 3,036 ",1920,1,C0,0,4/4/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3283,48, ,C0,1065 GREENE AVE, ,11221,3,0,3," 1,900 "," 3,036 ",1920,1,C0,"1,225,000",11/15/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3284,25, ,C0,368 EVERGREEN AVENUE, ,11221,3,0,3," 2,000 "," 3,048 ",2007,1,C0,0,2/16/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3285,75, ,C0,1167 GREENE AVENUE, ,11221,3,0,3," 2,000 "," 2,700 ",1901,1,C0,"780,000",2/21/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3289,49, ,C0,1345 GREENE AVENUE, ,11237,3,0,3," 1,360 "," 2,400 ",1899,1,C0,0,6/14/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3289,56, ,C0,1331 GREENE AVE, ,11237,3,0,3," 1,220 "," 2,400 ",1899,1,C0,"1,200,000",11/1/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3294,64, ,C0,21 GOODWIN PLACE, ,11221,3,0,3," 1,317 "," 2,763 ",1930,1,C0,0,4/10/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3294,64, ,C0,21 GOODWIN PLACE, ,11221,3,0,3," 1,317 "," 2,763 ",1930,1,C0,"1,750,000",11/1/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3300,58, ,C0,257 BLEECKER STREET, ,11237,3,0,3," 2,000 "," 2,400 ",1931,1,C0,0,7/21/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3317,16, ,C0,240 MENAHAN STREET, ,11237,3,0,3," 2,000 "," 3,273 ",2007,1,C0,0,7/18/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3317,17, ,C0,242 MENAHAN STREET, ,11237,3,0,3," 2,000 "," 3,720 ",1931,1,C0,"999,999",4/27/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3321,13, ,C0,28 GROVE STREET, ,11221,3,0,3," 1,595 "," 2,964 ",2003,1,C0,"590,000",2/28/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3321,34, ,C0,49 LINDEN STREET, ,11221,3,0,3," 1,379 "," 2,394 ",1895,1,C0,"100,000",4/28/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3326,16, ,C0,288 GROVE ST, ,11237,3,0,3," 2,000 "," 3,300 ",1931,1,C0,0,9/9/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3335,11, ,C0,266 LINDEN STREET, ,11237,3,0,3," 1,341 "," 3,000 ",1931,1,C0,0,12/1/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3335,21, ,C0,298 LINDEN STREET, ,11237,3,0,3," 1,470 "," 2,850 ",1931,1,C0,0,11/29/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3335,25, ,C0,306 LINDEN STREET, ,11237,3,0,3," 1,502 "," 3,021 ",1931,1,C0,"1,225,000",5/3/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3335,29, ,C0,314 LINDEN STREET, ,11237,3,0,3," 1,534 "," 3,021 ",1910,1,C0,0,5/31/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3339,14, ,C0,1114 GATES, ,11221,3,0,3," 2,000 "," 3,300 ",1905,1,C0,0,11/21/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3352,38, ,C0,271 WOODBINE STREET, ,11221,3,0,3," 2,000 "," 2,700 ",1931,1,C0,"1,395,000",6/26/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3352,52, ,C0,243 WOODBINE STREET, ,11221,3,0,3," 1,950 "," 2,634 ",1931,1,C0,0,6/2/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3359,42, ,C0,1125 MADISON STREET, ,11221,3,0,3," 2,500 "," 3,465 ",2003,1,C0,"1,200,000",8/16/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3359,59, ,C0,1087 MADISON STREET, ,11221,3,0,3," 2,000 "," 3,000 ",1931,1,C0,0,10/20/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3361,18, ,C0,256 WOODBINE STREET, ,11221,3,0,3," 1,883 "," 2,544 ",1931,1,C0,"500,000",11/17/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3361,46, ,C0,1253 MADISON STREET, ,11221,3,0,3," 2,000 "," 2,700 ",1920,1,C0,0,4/24/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3366,15, ,C0,958 MADISON STREET, ,11221,3,0,3," 1,875 "," 2,814 ",1901,1,C0,0,6/9/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3366,21, ,C0,970 MADISON STREET, ,11221,3,0,3," 1,875 "," 2,814 ",1901,1,C0,0,4/20/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3366,36, ,C0,1128 BUSHWICK AVENUE, ,11221,3,0,3," 1,400 "," 2,814 ",1910,1,C0,0,8/8/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3366,60, ,C0,1097 PUTNAM AVENUE, ,11221,3,0,3," 2,000 "," 3,000 ",1910,1,C0,"1,250,000",7/14/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3367,37, ,C0,556 EVERGREEN AVENUE, ,11221,3,0,3," 1,800 "," 3,600 ",1910,1,C0,"1,250,000",2/2/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3367,42, ,C0,1181 PUTNAM AVENUE, ,11221,3,0,3," 2,000 "," 3,000 ",1901,1,C0,0,12/1/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3368,23, ,C0,1110 MADISON STREET, ,11221,3,0,3," 4,000 "," 1,280 ",1910,1,C0,"1,513,000",2/28/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3370,40, ,C0,656 KNICKERBOCKER AVENUE, ,11221,3,0,3, 963 ," 2,694 ",2008,1,C0,"1,160,000",11/29/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3370,43, ,C0,1387 PUTNAM AVE, ,11221,3,0,3," 1,850 "," 2,664 ",1910,1,C0,"1,091,500",11/1/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3373,16, ,C0,1102 PUTNAM AVENUE, ,11221,3,0,3," 2,000 "," 3,300 ",1905,1,C0,"813,020",11/8/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3373,16, ,C0,1102 PUTNAM AVENUE, ,11221,3,0,3," 2,000 "," 3,300 ",1905,1,C0,"878,021",11/8/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3373,54, ,C0,17 CORNELIA STREET, ,11221,3,0,3," 2,000 "," 3,000 ",1910,1,C0,"975,000",2/24/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3374,20, ,C0,1170 PUTNAM AVENUE, ,11221,3,0,3," 1,750 "," 2,364 ",1901,1,C0,"1,360,000",7/27/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3374,39, ,C0,101 CORNELIA STREET, ,11221,3,0,3," 2,500 "," 4,875 ",2005,1,C0,0,5/12/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3375,50, ,C0,143 CORNELIA STREET, ,11221,3,0,3," 2,000 "," 2,700 ",1905,1,C0,"950,000",3/23/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3376,41, ,C0,229 CORNELIA STREET, ,11221,3,0,3," 1,900 "," 2,808 ",2014,1,C0,"1,668,911",8/25/2017
3,BUSHWICK,03 THREE FAMILY DWELLINGS                  ,1,3378,8, ,C0,667 KNICKERBOCKER AVE, ,11221,3,0,3," 1,900 "," 3,600 ",1910,1,C0,"1,250,000",2/21/2017
