BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,29,,A5,406A WESER AVENUE,,10304,1,0,1,592,832,1986,1,A5,0,11/28/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,64,,A5,188 A PIERCE,,10304,1,0,1,"1,184","1,248",1987,1,A5,"410,000",11/9/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,64,,A5,188A PIERCE STREET,,10304,1,0,1,"1,184","1,248",1987,1,A5,"207,870",1/8/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,72,,A5,198 PIERCE STREET,,10304,1,0,1,888,"1,248",1987,1,A5,"350,000",2/5/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,79,,A5,421 WESER AVENUE,,10304,1,0,1,814,"1,248",1987,1,A5,0,3/4/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,80,,A5,419 WESER AVENUE,,10304,1,0,1,544,832,1987,1,A5,0,6/25/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,164,,A5,219 PIERCE STREET,,10304,1,0,1,672,"1,248",1987,1,A5,"268,000",3/31/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,202,,A5,401 WESER AVENUE,,10304,1,0,1,544,"1,248",1987,1,A5,0,3/3/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2898,28,,A0,653 ELBE AVENUE,,10304,1,0,1,"5,700","1,468",1955,1,A0,0,9/25/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,84,,A5,229 MOSEL AVENUE,,10304,1,0,1,"1,900",700,1995,1,A5,"330,000",11/23/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,95,,A5,201 MOSEL AVENUE,,10304,1,0,1,975,"1,330",1996,1,A5,"388,000",1/14/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,181,,A5,31 MOSEL AVENUE,,10304,1,0,1,"1,150","1,050",2004,1,A5,0,1/31/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,195,,A5,35 GEO COURT,,10304,1,0,1,555,"1,150",2004,1,A5,"450,000",12/31/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,199,,A5,43 GEO COURT,,10304,1,0,1,"1,180","1,050",2004,1,A5,"410,000",10/22/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2901,61,,A5,282 STEUBEN STREET,,10304,1,0,1,800,"1,200",1988,1,A5,0,8/19/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2908,35,,A1,411 BRITTON AVENUE,,10304,1,0,1,"5,000","1,008",1910,1,A1,"310,000",12/23/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2912,24,,A1,443 HANOVER AVENUE,,10304,1,0,1,"2,595","1,268",2015,1,A1,"568,000",9/22/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2998,35,,A5,315 NARROWS ROAD NORTH,,10305,1,0,1,"2,987","1,176",1998,1,A5,"644,234",7/24/2020
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2998,64,,A5,19 KANSAS AVENUE,,10305,1,0,1,"1,568","1,280",1999,1,A5,0,7/11/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,568,22,,B2,801 VAN DUZER STREET,,10304,2,0,2,"2,500","2,084",1899,1,B2,0,8/18/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,624,44,,B9,51 CEDAR TERRACE,,10304,2,0,2,"4,218","1,728",1975,1,B9,0,8/14/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,624,45,,B9,53 CEDAR TERRACE,,10304,2,0,2,"2,506","1,728",1975,1,B9,0,8/14/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,625,5,,B3,603 RICHMOND ROAD,,10304,2,0,2,"2,025","1,700",1905,1,B3,0,1/31/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,626,13,,B2,643 RICHMOND ROAD,,10304,2,0,2,"2,190","1,792",1901,1,B2,"500,000",2/25/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,633,1,,B2,305 VANDERBILT AVENUE,,10304,2,0,2,"7,125","1,940",1920,1,B2,0,2/24/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,633,78,,B2,118 OSGOOD AVENUE,,10304,2,0,2,"3,275","2,320",1920,1,B2,500,5/7/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,633,87,,B3,134 OSGOOD AVENUE,,10304,2,0,2,"2,875",960,1899,1,B3,0,9/23/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,637,5,,B2,337A VANDERBILT AVENUE,,10304,2,0,2,"6,250","2,846",2019,1,B2,"733,140",6/15/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,637,47,,B2,20 PRINCE STREET,,10304,2,0,2,"3,125","1,254",1920,1,B2,"294,060",3/4/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,643,15,,B2,887 VAN DUZER STREET,,10304,2,0,2,"3,959","2,092",1920,1,B2,"300,000",8/21/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,643,17,,B2,885 VAN DUZER STREET,,10304,2,0,2,"2,675","2,352",1899,1,B2,0,7/27/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,644,31,,B2,405 VANDERBILT AVENUE,,10304,2,0,2,"2,555","1,800",2002,1,B2,"351,750",1/22/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,648,4,,B3,45 HAMILTON STREET,,10304,2,0,2,"2,500","1,456",1899,1,B3,"420,000",2/7/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,648,46,,B2,328 HILLSIDE AVE,,10304,2,0,2,"3,305","2,254",2019,1,B2,"570,000",9/28/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,648,51,,B2,332 HILLSIDE AVENUE,,10304,2,0,2,"3,900","2,849",1910,1,B2,"352,000",12/9/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2879,46,,S2,476 VANDERBILT AVENUE,,10304,2,1,3,"6,540","2,229",1925,1,S2,"525,000",7/20/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2879,94,,B1,594 TARGEE STREET,,10304,2,0,2,"2,010","1,938",1987,1,B1,"515,000",9/25/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2882,35,,S2,600 RICHMOND ROAD,,10304,2,1,3,"2,450","2,748",1955,1,S2,0,1/15/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2891,16,,B1,400 HANOVER AVENUE,,10304,2,0,2,"4,500","1,764",1955,1,B1,0,7/21/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2899,27,,B2,343 MOSEL AVENUE,,10304,2,0,2,"2,700","1,820",1905,1,B2,"485,000",12/15/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2902,32,,B3,"664 RICHMOND ROAD, 4",4,10304,2,0,2,"3,721","3,132",1932,1,B3,"640,000",11/11/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2908,1,,B2,120 PIERCE STREET,,10304,2,0,2,"3,600","1,626",2005,1,B2,0,8/3/2020
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2908,1,,B2,120 PIERCE STREET,,10304,2,0,2,"3,600","1,626",2005,1,B2,"672,000",1/22/2020
5,CONCORD,03 THREE FAMILY DWELLINGS,1,2908,4,,C0,422 HANOVER AVENUE,,10304,3,0,3,"5,000","2,500",1920,1,C0,0,9/25/2020
5,CONCORD,05 TAX CLASS 1 VACANT LAND,1B,638,11,,V0,N/A IRVING PLACE,,10304,0,0,0,"2,000",0,,1,V0,"1,050,000",7/24/2020
5,CONCORD,05 TAX CLASS 1 VACANT LAND,1B,638,12,,V0,N/A IRVING PLACE,,10304,0,0,0,"2,500",0,,1,V0,"1,050,000",7/24/2020
5,CONCORD,05 TAX CLASS 1 VACANT LAND,1B,638,13,,V0,N/A IRVING PLACE,,10304,0,0,0,"2,500",0,,1,V0,"1,050,000",7/24/2020
5,CONCORD,22 STORE BUILDINGS,4,636,25,,K1,360 TARGEE STREET,,10304,0,3,3,"9,386","9,150",1958,4,K1,0,8/20/2020
5,CONCORD,31 COMMERCIAL VACANT LAND,4,2882,50,,V1,N/A RICHMOND ROAD,,10304,0,0,0,"1,287",0,,4,V1,0,2/26/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2876,12,,A2,129 ROFF STREET,,10304,1,0,1,"6,750",672,1960,1,A2,"285,000",10/23/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2876,25,,A2,376 VANDERBILT AVENUE,,10304,1,0,1,"5,940","1,000",1960,1,A2,"390,000",9/4/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2877,10,,A1,19 BOWEN STREET,,10304,1,0,1,"2,400","1,292",1940,1,A1,"238,290",9/2/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2922,42,,A5,21 IMPERIAL COURT,,10304,1,0,1,"2,175","1,288",2006,1,A5,"499,998",1/8/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2922,47,,A5,35 IMPERIAL COURT,,10304,1,0,1,"2,175","1,288",2006,1,A5,"560,000",5/28/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,13,,A5,423 SKYLINE DRIVE,,10304,1,0,1,"1,010","1,599",1994,1,A5,500,8/25/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,42,,A5,128 LONG POND LANE,,10304,1,0,1,"1,176","1,404",1992,1,A5,"460,000",7/27/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,49,,A5,114 LONG POND LANE,,10304,1,0,1,"1,176","1,404",1992,1,A5,"405,000",11/30/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,93,,A5,26 LONG POND LANE,,10304,1,0,1,"1,380","1,204",1992,1,A5,0,1/1/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,122,,A5,69 SKYLINE DRIVE,,10304,1,0,1,"1,156",936,1992,1,A5,0,10/20/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,141,,A5,35 SKYLINE DRIVE,,10304,1,0,1,666,936,1992,1,A5,"320,000",4/14/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,189,,A5,43 STAGE LANE,,10304,1,0,1,819,936,1992,1,A5,"380,000",12/22/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,224,,A5,121 SKYLINE DRIVE,,10304,1,0,1,"1,059","1,537",1993,1,A5,"438,000",1/13/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,226,,A5,125 SKYLINE DRIVE,,10304,1,0,1,"1,059","1,537",1993,1,A5,"430,000",9/11/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,257,,A5,160 SKYLINE DRIVE,,10304,1,0,1,684,"1,422",1993,1,A5,"433,000",4/27/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,327,,A5,24 THEATER LANE,,10304,1,0,1,968,600,1995,1,A5,"368,000",5/20/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,373,,A5,15 SCENIC LANE,,10304,1,0,1,"1,085",700,1995,1,A5,"435,000",3/16/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,516,,A5,31 THEATER LANE,,10304,1,0,1,"1,170","1,165",1998,1,A5,0,5/2/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,523,,A5,26 STUDIO LANE,,10304,1,0,1,"1,280",780,1998,1,A5,"428,000",6/4/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2930,9,,A5,228 MOSEL AVENUE,,10304,1,0,1,"3,780","1,460",2001,1,A5,"500,000",9/29/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2930,25,,A5,168 MOSEL AVENUE,,10304,1,0,1,"2,250","1,460",2001,1,A5,"610,000",6/12/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2930,56,,A5,40 LEEWOOD LOOP,,10304,1,0,1,"1,875","1,460",2001,1,A5,0,10/13/2020
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2930,76,,A5,89 LEEWOOD LOOP,,10304,1,0,1,"2,500","1,460",2001,1,A5,0,1/13/2020
5,CONCORD-FOX HILLS,02 TWO FAMILY DWELLINGS,1,2925,594,,B9,18 SKY LANE,,10304,2,0,2,"1,575",900,2002,1,B9,"472,000",1/30/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3185,46,,A1,1134 RICHMOND ROAD,,10304,1,0,1,"7,425","4,214",1950,1,A1,"943,000",9/3/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3188,45,,A2,12 PROVIDENCE STREET,,10304,1,0,1,"4,416","2,080",1965,1,A2,0,4/22/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3189,16,,A1,51 TACOMA STREET,,10304,1,0,1,"4,000","1,360",1910,1,A1,"590,000",11/8/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3191,12,,A2,1202 RICHMOND ROAD,,10304,1,0,1,"5,518","1,118",1959,1,A2,"629,900",11/19/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3191,136,,A2,31 WILSON STREET,,10304,1,0,1,"4,000","1,008",1955,1,A2,"680,000",9/11/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3191,175,,A3,58 DURGESS STREET,,10304,1,0,1,"6,000","3,800",2007,1,A3,0,5/8/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3285,132,,A3,25 SAVIN COURT,,10304,1,0,1,"4,334","2,440",1999,1,A3,"930,000",11/4/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3290,28,,A1,20 NEWBERRY AVENUE,,10304,1,0,1,"4,075","1,120",1920,1,A1,0,11/23/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3293,28,,A1,42 ATLANTIC AVENUE,,10304,1,0,1,"7,560","1,350",1945,1,A1,"720,000",9/30/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3294,34,,A1,50 RARITAN AVENUE,,10304,1,0,1,"4,000","2,323",1915,1,A1,"460,000",6/30/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3294,40,,A5,60 RARITAN AVENUE,,10304,1,0,1,"3,675","1,280",1955,1,A5,"619,000",12/16/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3295,16,,A2,78 BURGHER AVENUE,,10304,1,0,1,"5,000",962,1955,1,A2,"578,000",10/23/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3296,45,,A5,117 RARITAN AVENUE,,10304,1,0,1,"2,500","2,000",2000,1,A5,"645,000",6/17/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3300,84,,A1,73 ALTER AVENUE,,10304,1,0,1,"3,750","2,252",1955,1,A1,"763,687",10/5/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3305,80,,A1,37 SEAVIEW AVENUE,,10304,1,0,1,"5,000","1,772",1915,1,A1,0,7/16/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3310,9,,A2,144 WILSON STREET,,10304,1,0,1,"4,275",962,1955,1,A2,0,11/26/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3310,12,,A1,134 WILSON STREET,,10304,1,0,1,"4,700","1,600",1955,1,A1,"731,000",11/30/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3311,42,,A5,23 MINNA STREET,,10304,1,0,1,"2,500","1,218",1960,1,A5,0,1/15/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3314,21,,A2,152 BURGHER AVENUE,,10304,1,0,1,"5,000","1,040",1950,1,A2,"552,000",2/11/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3314,52,,A2,169 ATLANTIC AVENUE,,10304,1,0,1,"3,770",960,1950,1,A2,0,5/20/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3315,19,,A2,164 ATLANTIC AVENUE,,10304,1,0,1,"3,830",864,1950,1,A2,"540,000",9/21/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3315,21,,A2,168 ATLANTIC AVENUE,,10304,1,0,1,"3,830",864,1950,1,A2,"512,500",11/6/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3315,25,,A2,176 ATLANTIC AVENUE,,10304,1,0,1,"4,025",702,1950,1,A2,"580,000",6/16/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3316,3,,A5,66 BEAR STREET,,10304,1,0,1,"2,519","1,500",2003,1,A5,0,10/8/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3317,57,,A5,175 ALTER AVENUE,,10304,1,0,1,"2,817",920,1930,1,A5,0,1/23/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3320,19,,A1,130 GARRETSON AVENUE,,10304,1,0,1,"5,500","1,580",1920,1,A1,"635,000",9/16/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3320,57,,A2,109 SEAVIEW AVENUE,,10304,1,0,1,"4,500","1,200",1950,1,A2,"650,000",6/19/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3324,9,,A2,259 REID AVENUE,,10305,1,0,1,"4,000",940,1920,1,A2,"400,000",1/7/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3325,34,,A5,32 SOUTH RAILROAD AVE,,10305,1,0,1,"2,440","1,188",1984,1,A5,0,6/11/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3325,66,,A5,6 DUMONT AVENUE,,10305,1,0,1,"1,512","1,148",1985,1,A5,"462,500",11/25/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3325,71,,A5,9 DUMONT AVENUE,,10305,1,0,1,"2,860","1,440",2013,1,A5,"590,000",2/4/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3327,12,,A5,15 BENTON AVENUE,,10305,1,0,1,"1,134","1,000",1988,1,A5,"478,000",1/28/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3328,55,,A5,8 COOPER AVENUE,,10305,1,0,1,"2,109","1,372",1965,1,A5,0,8/11/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3328,68,,A5,28 BENTON AVENUE,,10305,1,0,1,"2,565","1,100",1950,1,A5,0,9/22/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3329,69,,A1,285 BURGHER AVENUE,,10305,1,0,1,"5,000","1,760",1960,1,A1,0,10/23/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3331,35,,A2,229 RARITAN AVENUE,,10305,1,0,1,"5,000","1,120",1950,1,A2,"630,000",9/16/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3332,5,,A5,260 BURGHER AVENUE,,10305,1,0,1,"2,500","1,408",1970,1,A5,"545,000",2/18/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3333,36,,A1,305 RARITAN AVENUE,,10305,1,0,1,"5,000","1,296",1965,1,A1,"499,900",2/26/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3333,52,,A1,277 RARITAN AVENUE,,10305,1,0,1,"7,500","1,020",1899,1,A1,"735,000",11/16/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1B,3337,42,,V0,291 ALTER AVENUE,,10305,0,0,0,"4,042",0,1920,1,A2,"320,000",7/8/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3337,58,,A2,100 HENRY PLACE,,10305,1,0,1,"3,268",728,1925,1,A2,0,1/27/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3339,44,,A5,33 PERINE AVENUE,,10305,1,0,1,790,940,1990,1,A5,"459,000",2/4/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3340,7,,A2,134 HENRY PLACE,,10305,1,0,1,"4,760",944,1950,1,A2,"529,000",2/4/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3340,152,,A5,300D ALTER AVENUE,,10305,1,0,1,"1,050","1,120",1988,1,A5,"446,000",11/18/2020
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3341,78,,A2,279 GARRETSON AVENUE,,10305,1,0,1,"3,880","1,176",1955,1,A2,"705,000",11/20/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3288,7,,B1,8 WHITAKER PLACE,,10304,2,0,2,"5,050","2,538",1965,1,B1,0,7/7/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3289,33,,B2,N/A MARK STREET,,10304,2,0,2,"5,000","4,410",2019,1,B2,"1,221,900",4/8/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3291,57,,B2,127 BURGHER AVENUE,,10304,2,0,2,"5,775","1,300",1925,1,B2,0,7/10/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3293,21,,B2,30 ATLANTIC AVENUE,,10304,2,0,2,"3,774","3,600",2018,1,B2,"1,107,856",3/27/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3300,62,,B2,111 ALTER AVENUE,,10304,2,0,2,"5,000","2,112",1920,1,B2,"560,038",4/29/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3301,18,,B1,70 ALTER AVENUE,,10304,2,0,2,"5,184","2,160",1965,1,B1,"715,000",10/7/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3311,16,,B3,28 REMSEN STREET,,10304,2,0,2,"5,800","3,232",1930,1,B3,0,8/19/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3312,7,,B1,33 EVERGREEN AVENUE,,10304,2,0,2,"4,500","2,202",1955,1,B1,0,9/10/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3313,27,,B3,70 REMSEN STREET,,10304,2,0,2,"4,500","1,084",1945,1,B3,0,10/23/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3315,69,,B2,44 BEAR STREET,,10304,2,0,2,"3,500","3,495",2019,1,B2,"967,338",7/7/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3315,70,,B2,N/A BEAR STREET,,10304,2,0,2,"4,000","3,837",2019,1,B2,"1,166,388",1/30/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3316,50,,B2,181 DELAWARE AVENUE,,10304,2,0,2,"4,950","1,808",1950,1,B2,"810,000",9/29/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3317,51,,B2,181 ALTER AVENUE,,10304,2,0,2,"5,000","1,392",1920,1,B2,"700,000",6/5/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3317,62,,B2,163 ALTER AVENUE,,10304,2,0,2,"5,000","2,112",1920,1,B2,0,10/28/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3326,10,,B2,33 COOPER AVENUE,,10305,2,0,2,"3,700","1,760",2007,1,B2,"950,000",2/26/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3332,1,,B2,6 HENRY PLACE,,10305,2,0,2,"4,800","2,394",1950,1,B2,0,8/10/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3332,36,,B2,289 ATLANTIC AVENUE,,10305,2,0,2,"7,500","1,668",1952,1,B2,"90,250",10/20/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3333,60,,B3,284 ATLANTIC AVENUE,,10305,2,0,2,"4,000","1,520",1901,1,B3,"695,000",12/15/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3334,23,,B2,N/A HENRY PLACE,,10305,2,0,2,"4,370","2,646",2019,1,B2,"1,114,984",12/14/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3337,22,,B3,309 ALTER AVENUE,,10305,2,0,2,"16,600","4,000",1945,1,B3,0,12/21/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3337,56,,B3,269 ALTER AVENUE,,10305,2,0,2,"4,558","1,444",1925,1,B3,0,1/27/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3339,86,,B1,233 CROMWELL AVENUE,,10305,2,0,2,"4,197","2,600",1965,1,B1,"908,000",1/21/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3340,19,,B2,274 ALTER AVENUE,,10305,2,0,2,"6,580","2,660",2002,1,B2,0,4/24/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3340,20,,B2,272 ALTER AVENUE,,10305,2,0,2,"3,420","2,332",2002,1,B2,0,11/6/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3340,112,,B3,277 CROMWELL AVENUE,,10305,2,0,2,"4,160","1,321",1935,1,B3,0,10/16/2020
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3341,101,,B9,233 GARRETSON AVENUE,,10305,2,0,2,"2,910","1,120",1930,1,B9,0,8/20/2020
5,DONGAN HILLS,06 TAX CLASS 1 - OTHER,1B,3337,45,,V0,N/A ALTER AVENUE,,10305,0,0,0,"2,150",0,1950,1,G0,"90,000",7/13/2020
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,,D4,"1160 RICHMOND ROAD, 5E",,10304,,,,,,1969,2,D4,"150,000",10/8/2020
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,,D4,"1160 RICHMOND ROAD, 6A",,10304,,,,,,1969,2,D4,"315,000",2/13/2020
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1002,,R2,"163 CROMWELL AVENUE, 1B",1B,10304,1,0,1,0,0,1972,2,R2,0,10/20/2020
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1023,,R2,"165 CROMWELL AVENUE, 3C",3C,10304,1,0,1,0,0,1972,2,R2,"355,000",5/15/2020
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1047,,R2,"169 CROMWELL AVENUE, 3C",3C,10304,1,0,1,0,0,1972,2,R2,"330,000",7/17/2020
5,DONGAN HILLS,21 OFFICE BUILDINGS,4,3293,1,,O8,1412 RICHMOND ROAD,,10304,1,2,3,"5,863","3,056",1975,4,O8,"432,756",8/28/2020
5,DONGAN HILLS,29 COMMERCIAL GARAGES,4,3337,27,,G4,1635 HYLAN BOULEVARD,,10305,0,1,1,"14,000","2,360",1982,4,G4,0,12/21/2020
