"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
",TAX CLASS AS OF FINAL ROLL 18/19,"BLOCK
","LOT
","EASE-MENT
",BUILDING CLASS AS OF FINAL ROLL 18/19,"ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3295,33,,D4," 2830 BRIGGS AVENUE, WIB ",,10458,0,0,0,0,0,1955,2, D4 ,40000,2/28/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3299,14,,D4," 306 EAST MOSHOLU PARKWAY, 1D ",,10458,0,0,0,0,0,1939,2, D4 ,254000,11/19/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3311,1,,D4," 3131 GRAND CONCOURSE, 12D ",,10468,0,0,0,0,0,1956,2, D4 ,109000,11/28/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3311,44,,D4," 3201 GRAND CONCOURSE, 3J ",,10468,0,0,0,0,0,1963,2, D4 ,210000,1/19/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3311,44,,D4," 3201 GRAND CONCOURSE, 5B ",,10468,0,0,0,0,0,1963,2, D4 ,203400,7/31/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3311,44,,D4," 3201 GRAND CONCOURSE, 2F ",,10468,0,0,0,0,0,1963,2, D4 ,180000,4/25/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3311,44,,D4," 3201 GRAND CONCOURSE, 2E ",,10468,0,0,0,0,0,1963,2, D4 ,190000,10/19/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3311,138,,D4," 190 E MOSHOLU PARKWAY S, 2G ",,10458,0,0,0,0,0,1939,2, D4 ,160000,5/9/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3311,138,,D4," 190 E MOSHOLU PARKWAY S, 3A ",,10458,0,0,0,0,0,1939,2, D4 ,255000,9/7/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3313,69,,D4," 3184 GRAND CONCOURSE, 3G ",,10458,0,0,0,0,0,1963,2, D4 ,0,9/4/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3313,69,,D4," 3184 GRAND CONCOURSE, 2F ",,10458,0,0,0,0,0,1963,2, D4 ,175000,6/7/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3313,69,,D4," 3184 GRAND CONCOURSE, 7H ",,10458,0,0,0,0,0,1963,2, D4 ,60000,10/30/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3313,69,,D4," 3184 GRAND CONCOURSE, 6H ",,10458,0,0,0,0,0,1963,2, D4 ,60000,10/30/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3313,69,,D4," 3184 GRAND CONCOURSE, 4F ",,10458,0,0,0,0,0,1963,2, D4 ,158000,5/18/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3313,69,,D4," 3184 GRAND CONCOURSE, 3B ",,10458,0,0,0,0,0,1963,2, D4 ,135000,5/22/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3313,69,,D4," 3184 GRAND CONCOURSE, 7C ",,10458,0,0,0,0,0,1963,2, D4 ,95000,10/30/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3313,69,,D4," 3184 GRAND CONCOURSE, 5B ",,10458,0,0,0,0,0,1963,2, D4 ,180000,12/12/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3313,69,,D4," 3184 GRAND CONCOURSE, 2H ",,10458,0,0,0,0,0,1963,2, D4 ,60000,10/30/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3313,69,,D4," 3184 GRAND CONCOURSE, 6J ",,10458,0,0,0,0,0,1963,2, D4 ,110000,1/2/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3316,50,,D4," 2685 CRESTON AVENUE, 4M ",,10468,0,0,0,0,0,1940,2, D4 ,164500,6/28/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3316,50,,D4," 2685 CRESTON AVE, 2D ",,10468,0,0,0,0,0,1940,2, D4 ,140000,8/16/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4," 3245 PERRY AVENUE, 2B ",,10467,0,0,0,0,0,1940,2, D4 ,197500,7/7/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4," 3245 PERRY AVENUE, 2D ",,10467,0,0,0,0,0,1940,2, D4 ,120000,5/18/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,76,,D4," 3245 PERRY AVENUE, 3D ",,10467,0,0,0,0,0,1940,2, D4 ,110000,8/1/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,260,,D4," 3398 WAYNE AVENUE, C41 ",,10467,0,0,0,0,0,1928,2, D4 ,132000,5/15/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,260,,D4," 3388 WAYNE AVENUE, E53 ",,10467,0,0,0,0,0,1928,2, D4 ,160000,8/1/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,260,,D4," 3398 WAYNE AVENUE, C23 ",,10467,0,0,0,0,0,1928,2, D4 ,190000,6/21/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,260,,D4," 3386 WAYNE AVE, A10 ",,10467,0,0,0,0,0,1928,2, D4 ,160000,8/9/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,260,,D4," 3398 WAYNE AVENUE, C52 ",,10467,0,0,0,0,0,1928,2, D4 ,130000,9/11/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,260,,D4," 3386 WAYNE AVENUE, A41 ",,10467,0,0,0,0,0,1928,2, D4 ,300000,10/16/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3343,260,,D4," 3400 WAYNE AVENUE, G-41 ",,10467,0,0,0,0,0,1928,2, D4 ,325000,3/29/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3344,86,,D4," 3520 TRYON AVENUE, 409 ",,10467,0,0,0,0,0,1962,2, D4 ,110000,7/6/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3344,86,,D4," 3520 TRYON AVENUE, 202 ",,10467,0,0,0,0,0,1962,2, D4 ,137000,12/18/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3344,102,,D4," 3535 KINGS COLLEGE PLACE, 6D ",,10467,0,0,0,0,0,1954,2, D4 ,190000,11/28/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3344,102,,D4," 3535 KINGS COLLEGE PLACE, 4E ",,10467,0,0,0,0,0,1954,2, D4 ,138000,12/5/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3353,33,,D4," 3176 DECATUR AVENUE, 5G ",,10467,0,0,0,0,0,1960,2, D4 ,140000,4/6/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3353,33,,D4," 3176 DECATUR AVE, 3C ",,10467,0,0,0,0,0,1960,2, D4 ,60000,9/21/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3353,33,,D4," 3176 DECATUR AVENUE, 1D ",,10467,0,0,0,0,0,1960,2, D4 ,162000,10/17/2018
2,BEDFORD PARK/NORWOOD,10 COOPS - ELEVATOR APARTMENTS,2,3353,33,,D4," 3176 DECATUR AVE, 5F ",,10467,0,0,0,0,0,1960,2, D4 ,80000,9/21/2018
2,BEDFORD PARK/NORWOOD,12 CONDOS - WALKUP APARTMENTS,2,3318,1004,,R2, 2805A CRESTON AVENUE ,4,10468,1,0,1,0,639,1990,2, R2 ,175000,6/22/2018
2,BEDFORD PARK/NORWOOD,14 RENTALS - 4-10 UNIT,2B,3309,18,,S9, 234 EAST 204 STREET ,,10458,5,2,7,"2,525","4,350",1926,2, S9 ,1000000,11/20/2018
2,BEDFORD PARK/NORWOOD,14 RENTALS - 4-10 UNIT,2B,3309,18,,S9, 234 EAST 204 STREET ,,10458,5,2,7,"2,525","4,350",1926,2, S9 ,0,4/2/2018
2,BEDFORD PARK/NORWOOD,14 RENTALS - 4-10 UNIT,2B,3311,157,,S5, 225 EAST 204 STREET ,,10458,6,1,7,"2,060","4,800",1910,2, S5 ,0,12/10/2018
2,BEDFORD PARK/NORWOOD,21 OFFICE BUILDINGS,4,3338,53,,O8, 3311 BAINBRIDGE AVE ,,10467,1,1,2,"3,000","2,832",1930,4, O8 ,0,3/22/2018
2,BEDFORD PARK/NORWOOD,22 STORE BUILDINGS,4,3309,58,,K1, 260 EAST 204 STREET ,,10458,0,1,1,"6,893","6,893",1950,4, K1 ,0,4/25/2018
2,BEDFORD PARK/NORWOOD,22 STORE BUILDINGS,4,3320,6,,K1, 2962 JEROME AVENUE ,,10468,0,3,3,"2,856","2,856",2000,4, K1 ,1100000,7/26/2018
2,BEDFORD PARK/NORWOOD,22 STORE BUILDINGS,4,3321,25,,K1, 3030 JEROME AVENUE ,,10468,0,1,1,"7,140","7,140",1931,4, K1 ,4000000,3/2/2018
2,BEDFORD PARK/NORWOOD,29 COMMERCIAL GARAGES,4,3281,75,,G1, 383 EAST 201ST STREET ,,10458,0,2,2,"6,340","10,200",1928,4, G1 ,2650000,5/14/2018
2,BEDFORD PARK/NORWOOD,29 COMMERCIAL GARAGES,4,3301,155,,G7, 244 EAST 198TH STREET ,,10458,0,0,0,"10,420",0,0,4, G7 ,2900000,7/23/2018
2,BEDFORD PARK/NORWOOD,29 COMMERCIAL GARAGES,4,3309,39,,G7, 211 EAST 203 STREET ,,10458,0,0,0,"10,258",0,0,4, G7 ,4618125,8/23/2018
2,BEDFORD PARK/NORWOOD,29 COMMERCIAL GARAGES,4,3311,32,,V1, 3168 VILLA AVENUE ,,10468,0,0,0,"5,000",0,0,4, G6 ,1575000,6/26/2018
2,BEDFORD PARK/NORWOOD,31 COMMERCIAL VACANT LAND,1B,3313,17,,V0, N/A VAN CORTLANDT AVE E ,,10458,0,0,0,"1,903",0,0,4, V1 ,0,6/21/2018
2,BEDFORD PARK/NORWOOD,31 COMMERCIAL VACANT LAND,2,3313,18,,D7, 150 VAN CORTLANDT AVE E ,,10458,153,1,154,"17,908","128,580",2018,4, V1 ,7628373,6/21/2018
2,BEDFORD PARK/NORWOOD,31 COMMERCIAL VACANT LAND,4,3326,34,,V1, 94 EAST 208 STREET ,,10467,0,0,0,"2,500",0,0,4, V1 ,520000,5/14/2018
2,BEDFORD PARK/NORWOOD,32 HOSPITAL AND HEALTH FACILITIES,4,3326,82,,I1, 3327 STEUBEN AVENUE ,,10467,0,1,1,"3,612","4,500",1931,4, I1 ,527122,6/13/2018
2,BEDFORD PARK/NORWOOD,37 RELIGIOUS FACILITIES,4,3320,1,,M1, 9 EAST 199 STREET ,,10468,0,2,2,"2,672","2,672",1925,4, M1 ,0,2/8/2018
2,BEDFORD PARK/NORWOOD,41 TAX CLASS 4 - OTHER,4,3355,136,,Z9, WEBSTER AVENUE ,,0,0,0,0,"9,000",0,0,4, Z9 ,750000,2/27/2018
2,BEDFORD PARK/NORWOOD,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,3318,1202,,RA, 2763 MORRIS AVENUE ,UNIT B,10468,0,1,1,0,"17,591",2015,4, RA ,1,9/12/2018
2,BEDFORD PARK/NORWOOD,43 CONDO OFFICE BUILDINGS,4,3311,1006,,RB, 3130 GRAND CONCOURSE ,E,10458,0,1,1,0,0,1955,4, RB ,175000,10/4/2018
2,BEDFORD PARK/NORWOOD,43 CONDO OFFICE BUILDINGS,4,3311,1017,,RB, 3130 GRAND CONCOURSE ,V,10458,0,1,1,0,0,1955,4, RB ,187000,3/16/2018
2,BELMONT,01 ONE FAMILY DWELLINGS,1,3075,21,,A2, 2419 CAMBRELENG AVENUE ,,10458,1,0,1,"1,200",780,1931,1, A2 ,265000,12/13/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3055,62,,B1, 2383 BATHGATE AVENUE ,,10458,2,0,2,"2,500","1,280",1970,1, B1 ,519307,10/9/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3058,71,,B2, 2438 LORILLARD PLACE ,,10458,2,0,2,"2,437","2,288",1901,1, B2 ,0,7/6/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3058,72,,B2, 2440 LORILLARD PLACE ,,10458,2,0,2,"2,433","2,240",1901,1, B2 ,600000,9/7/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3058,96,,B3, 2455 HOFFMAN STREET ,,10458,2,0,2,"1,614","1,328",1901,1, B3 ,0,2/7/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3059,58,,B2, 2494 BATHGATE AVENUE ,,10458,2,0,2,"1,628","3,330",1901,1, B2 ,465000,9/13/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3065,12,,B2, 2328 HOFFMAN STREET ,,10458,2,0,2,"1,977","1,888",1901,1, B2 ,545000,10/24/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3075,11,,B2, 652 EAST 188TH STREET ,,10458,2,0,2,"1,900","2,380",1910,1, B2 ,425000,7/27/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3076,3,,B2, 2414 HUGHES AVENUE ,,10458,2,0,2,"2,098","2,200",1899,1, B2 ,550000,2/20/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3078,46,,S2, 2506 HUGHES AVENUE ,,10458,2,1,3,"2,185","3,300",1910,1, S2 ,0,3/1/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3088,2,,B3, 2306 BELMONT AVE ,,10458,2,0,2,"2,417","1,932",1920,1, B3 ,0,5/15/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3088,8,,B2, 2320 BELMONT AVENUE ,,10458,2,0,2,"2,500","2,208",1920,1, B2 ,550000,11/14/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3088,9,,B9, 2322 BELMONT AVENUE ,,10458,2,0,2,"5,000","2,332",1920,1, B9 ,1150000,7/10/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3088,41,,B3, 2315 CAMBRELENG AVENUE ,,10458,2,0,2,"5,000","3,068",0,1, B3 ,0,2/9/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3089,10,,B2, 2314 CAMBRELENG AVENUE ,,10458,2,0,2,"2,500","1,113",1930,1, B2 ,0,6/21/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3089,11,,B2, 2316 CAMBRELENG AVENUE ,,10458,2,0,2,"2,500","1,932",1930,1, B2 ,0,10/11/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3090,70,,B2, 2428 CAMBRELENG AVENUE ,,10458,2,0,2,"1,320","1,120",1930,1, B2 ,0,7/26/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3091,58,,B2, 2492 CAMBRELENG AVE ,,10458,2,0,2,"3,915","1,576",1920,1, B2 ,555000,8/28/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3101,2,,B9, 2264 BEAUMONT ,,10457,2,0,2,"1,749","3,300",1970,1, B9 ,485000,2/8/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3103,6,,B2, 2306 BEAUMONT AVENUE ,,10458,2,0,2,"1,875","2,925",2000,1, B2 ,100,7/18/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3103,8,,B2, 2310 BEAUMONT AVENUE ,,10458,2,0,2,"2,900","1,892",1901,1, B2 ,600000,4/9/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3115,41,,B2, 2447 SOUTHERN BOULEVARD ,,10458,2,0,2,"1,751","3,144",1931,1, B2 ,519307,12/13/2018
2,BELMONT,02 TWO FAMILY DWELLINGS,1,3273,324,,B2, 564 EAST 191 STREET ,,10458,2,0,2,"2,250","1,782",1920,1, B2 ,636406,9/12/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3056,46,,C0, 2419 LORILLARD PLACE ,,10458,3,0,3,"2,250","3,645",1905,1, C0 ,940000,6/15/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3056,57,,C0, 533 187 STREET ,,10458,3,0,3,"1,595","2,920",1905,1, C0 ,860000,2/16/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3057,26,,C0, 510 EAST 188 STREET ,,10458,3,0,3,"1,900","3,234",1901,1, C0 ,760000,9/18/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3057,27,,C0, 512 EAST 188TH STREET ,,10458,3,0,3,"1,812","3,096",1901,1, C0 ,650000,10/26/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3076,34,,C0, 2462 HUGHES AVE ,,10458,3,0,3,"1,442","1,920",1910,1, C0 ,629000,8/2/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3086,23,,C0, 2262 HUGHES AVENUE ,,10457,3,0,3,"2,500","3,252",1905,1, C0 ,550000,12/12/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3088,157,,C0, 2296 BELMONT AVENUE ,,10457,3,0,3,"1,266","4,053",2007,1, C0 ,0,8/6/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3090,42,,C0, 2440 CAMBRELENG AVENUE ,,10458,3,0,3,"2,975","2,970",1991,1, C0 ,0,6/3/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3099,121,,C0, 712 GARDEN STREET ,,10457,3,0,3,"2,000","2,820",1997,1, C0 ,205000,1/27/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3102,20,,C0, 2346 CROTONA AVE ,,10458,3,0,3,"2,000","3,252",1910,1, C0 ,700000,10/17/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3105,50,,C0, 2423 CROTONA AVENUE ,,10458,3,0,3,"2,000","3,465",1910,1, C0 ,825000,3/28/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3115,53,,C0, 2423 SOUTHERN BOULEVARD ,,10458,3,0,3,"1,794","3,355",1901,1, C0 ,0,7/6/2018
2,BELMONT,03 THREE FAMILY DWELLINGS,1,3273,204,,C0, 2535 CAMBRELENG AVE ,,10458,3,0,3,"2,500","2,400",1920,1, C0 ,917400,1/31/2018
2,BELMONT,05 TAX CLASS 1 VACANT LAND,1B,3088,39,,V0, CAMBRELENG AVENUE ,,10458,0,0,0,"5,000",0,0,1, V0 ,0,2/9/2018
2,BELMONT,05 TAX CLASS 1 VACANT LAND,1B,3089,66,,V0, 695 EAST 183RD ST ,,10458,0,0,0,"2,000",0,0,1, V0 ,224015,9/7/2018
2,BELMONT,06 TAX CLASS 1 - OTHER,1,3115,52,,G0, 2425 SOUTHERN BOULEVARD ,,10458,0,0,0,"1,741",0,0,1, G0 ,0,7/6/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3054,6,,C1, 2356 LORILLARD PLACE ,,10458,30,0,30,"5,000","22,000",1931,2, C1 ,4200000,11/30/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3056,45,,C3, 2421 LORILLARD PLACE ,,10458,4,0,4,"2,250","3,870",1931,2, C3 ,0,5/23/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3058,1,,C7, 485 EAST 188TH STREET ,,10458,38,3,41,"6,222","28,180",1915,2, C7 ,6100000,1/17/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3058,17,,C1, 490 EAST 189 STREET ,,10458,30,0,30,"5,146","23,100",1913,2, C1 ,5705000,3/27/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3058,18,,C1, 496 EAST 189 STREET ,,10458,30,0,30,"5,177","23,100",1913,2, C1 ,5485000,3/27/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3058,42,,C1, 495 EAST 188 STREET ,,10458,30,0,30,"5,261","23,100",1915,2, C1 ,6416395,7/26/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2B,3065,31,,C1, 2376 HOFFMAN STREET ,,10458,8,0,8,"2,996","8,188",2006,2, C1 ,7125000,7/11/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2B,3065,32,,C1, 2378 HOFFMAN STREET ,,10458,8,0,8,"2,996","8,188",2006,2, C1 ,0,7/11/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2B,3065,35,,C1, 2384 HOFFMAN STREET ,,10458,8,0,8,"2,978","8,188",2005,2, C1 ,0,7/11/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2B,3065,36,,C1, 2386 HOFFMAN STREET ,,10458,8,0,8,"2,978","8,188",2005,2, C1 ,0,7/11/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3066,21,,C7, 2423 ARTHUR AVE ,,10458,10,1,11,"2,826","12,675",1910,2, C7 ,0,2/12/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2B,3078,3,,C1, 2480 ARTHUR AVE ,,10458,8,0,8,"2,186","7,344",1931,2, C1 ,1525000,5/10/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3078,60,,C3, 2507 BELMONT AVENUE ,,10458,4,0,4,"4,375","2,040",1931,2, C3 ,1200000,5/4/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3078,60,,C3, 2507 BELMONT AVE ,,10458,4,0,4,"4,375","2,040",1931,2, C3 ,0,8/7/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3089,26,,C1, 2350 CAMBRELENG AVENUE ,,10458,65,0,65,"12,000","55,780",1925,2, C1 ,10300000,12/6/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3090,1,,C7, 2400 CAMBRELENG AVE ,,10458,16,3,19,"3,000","12,830",1912,2, C7 ,0,12/20/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3090,43,,C3, 2444 CAMBRELENG ,,10458,4,0,4,"3,604","3,950",1931,2, C3 ,800000,5/15/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3091,9,,C1, 2500 BELMONT AVE ,,10458,24,0,24,"5,000","17,400",1912,2, C1 ,0,2/12/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3102,7,,C1, 2308 CROTONA AVENUE ,,10458,22,0,22,"5,000","21,750",1911,2, C1 ,0,12/31/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3102,21,,C3, 2350 CROTONA AVE ,,10458,4,0,4,"2,500","3,990",1990,2, C3 ,0,4/11/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2A,3102,22,,C3, 2352 CROTONA AVE ,,10458,4,0,4,"2,405","3,870",1990,2, C3 ,0,4/11/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3103,36,,C1, 2357 CROTONA AVENUE ,,10458,21,0,21,"4,000","17,000",1915,2, C1 ,0,2/1/2018
2,BELMONT,07 RENTALS - WALKUP APARTMENTS,2,3103,38,,C1, 2353 CROTONA AVENUE ,,10458,21,0,21,"4,000","17,000",1915,2, C1 ,9500000,2/1/2018
2,BELMONT,09 COOPS - WALKUP APARTMENTS,2,3112,3,,C6," 803 EAST 182ND STREET, 4E ",,10460,0,0,0,0,0,1931,2, C6 ,50000,1/19/2018
2,BELMONT,12 CONDOS - WALKUP APARTMENTS,2,3103,1031,,R2, 2324 BEAUMONT AVENUE ,4A,10458,1,0,1,0,880,0,2, R2 ,178819,4/23/2018
2,BELMONT,14 RENTALS - 4-10 UNIT,2B,3090,27,,S9, 699 EAST 187 STREET ,,10458,4,5,9,"4,000","7,200",1900,2, S9 ,0,9/21/2018
2,BELMONT,22 STORE BUILDINGS,4,3078,16,,K4, 608 EAST FORDHAM ROAD ,,10458,0,4,4,"11,812","17,932",1927,4, K4 ,0,4/27/2018
2,BELMONT,22 STORE BUILDINGS,4,3102,1,,K1, 2290 CROTONA AVENUE ,,10456,0,8,8,"5,000","5,000",1931,4, K1 ,0,5/17/2018
2,BELMONT,27 FACTORIES,4,3065,27,,F1, 2368 HOFFMAN STREET ,,10458,0,1,1,"5,955","11,900",1931,4, F1 ,1827643,11/15/2018
2,BELMONT,29 COMMERCIAL GARAGES,4,3042,13,,G2, 4720 3 AVENUE ,,10458,0,1,1,"16,865","18,817",1967,4, G2 ,18000000,1/3/2018
2,BELMONT,29 COMMERCIAL GARAGES,4,3042,22,,G7, 4734 3 AVENUE ,,10458,0,0,0,"5,247",0,0,4, G7 ,0,1/3/2018
2,BELMONT,29 COMMERCIAL GARAGES,4,3042,28,,G7, 448 EAST 189 STREET ,,10458,0,0,0,"13,500",0,0,4, G7 ,0,1/3/2018
2,BRONX PARK,02 TWO FAMILY DWELLINGS,1,4011,12,,B2, 1829 UNIONPORT ROAD ,,10462,2,0,2,"3,471","2,236",1901,1, B2 ,515000,4/11/2018
2,BRONX PARK,22 STORE BUILDINGS,4,3357,140,,K1, 598 EAST GUN HILL ROAD ,,10467,0,1,1,"2,175",780,1934,4, K1 ,350000,5/10/2018
2,BRONX PARK,27 FACTORIES,4,4011,16,,F5, 1817 UNIONPORT ROAD ,,10462,0,1,1,"7,098","4,816",1950,4, F5 ,10,7/16/2018
2,BRONX PARK,41 TAX CLASS 4 - OTHER,4,3357,7,,Z2, 3118 WEBSTER AVENUE ,,10467,1,1,2,"13,806","1,760",1963,4, Z2 ,3750000,9/27/2018
2,BRONX PARK,46 CONDO STORE BUILDINGS,4,3357,1002,,RK, 3160 WEBSTER AVENUE ,COM,10467,0,1,1,"11,631","9,813",2015,4, RK ,1,9/24/2018
2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4340,6,,S1, 2270 BRONX PARK EAST ,,10467,1,1,2,"6,675","2,996",1955,1, S1 ,276000,2/6/2018
2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4340,6,,S1, 2270 BRONX PARK EAST ,,10467,1,1,2,"6,675","2,996",1955,1, S1 ,1450000,8/30/2018
2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4340,75,,A1, 2279 BARKER AVENUE ,,10467,1,0,1,"4,525","2,029",1925,1, A1 ,835000,4/27/2018
2,BRONXDALE,01 ONE FAMILY DWELLINGS,1,4428,10,,S1, 2506 BARKER AVENUE ,,10467,1,1,2,"2,100","1,944",1950,1, S1 ,3550000,4/18/2018
