"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
",TAX CLASS AS OF FINAL ROLL 18/19,"BLOCK
","LOT
","EASE-MENT
",BUILDING CLASS AS OF FINAL ROLL 18/19,"ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1657,3,,A5, 165 JULES DRIVE ,,10314,1,0,1,"2,450","1,550",1950,1, A5 ,319300,3/27/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1657,78,,A5, 87 REGIS DRIVE ,,10314,1,0,1,"2,420","1,456",1970,1, A5 ,365000,7/23/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1657,105,,A5, 142 ADA DRIVE ,,10314,1,0,1,"3,520","1,288",1970,1, A5 ,505000,2/15/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1657,132,,A5, 92 ADA DRIVE ,,10314,1,0,1,"3,300","1,288",1970,1, A5 ,505000,10/15/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1659,110,,A5, 17 MADAN COURT ,,10314,1,0,1,"1,393","1,321",1994,1, A5 ,420000,10/10/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1660,66,,A5, 143 JULES DRIVE ,,10314,1,0,1,"2,500","1,550",1960,1, A5 ,0,1/3/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1660,78,,A5, 46 REGIS DRIVE ,,10314,1,0,1,"2,880","1,530",1980,1, A5 ,460000,2/14/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1670,7,,A5, 623 SOUTH AVENUE ,,10303,1,0,1,"2,000","1,247",2015,1, A5 ,534581,4/23/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1670,8,,A5, 621 SOUTH AVENUE ,,10303,1,0,1,"2,000","1,247",2015,1, A5 ,525000,2/26/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1670,243,,A5, 103 AMADOR STREET ,,10303,1,0,1,"2,500","1,644",1970,1, A5 ,0,8/17/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1670,319,,A5, 36 AMADOR STREET ,,10303,1,0,1,"2,832","1,376",1975,1, A5 ,0,11/26/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1670,326,,A5, 22 AMADOR STREET ,,10303,1,0,1,"2,976","1,344",1975,1, A5 ,445900,8/2/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1671,45,,A5, 111 BIRCH ROAD ,,10303,1,0,1,"2,250","1,520",1973,1, A5 ,436800,12/21/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1675,13,,A5, 46 LUDWIG LANE ,,10303,1,0,1,"1,740","1,800",2000,1, A5 ,311295,12/17/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1675,19,,A5, 60 LUDWIG LANE ,,10303,1,0,1,"2,818","1,800",1991,1, A5 ,0,6/12/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,98,,A5, 7C LUDWIG LANE ,,10303,1,0,1,"2,000","1,800",2000,1, A5 ,422918,5/17/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,105,,A5, 9 LUDWIG LANE ,,10303,1,0,1,"4,300","1,800",2000,1, A5 ,495000,8/24/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,109,,A5, 15 LUDWIG LANE ,,10303,1,0,1,"1,960","1,800",2000,1, A5 ,0,7/20/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,129,,A5, 47 LUDWIG LANE ,,10303,1,0,1,"2,670","2,807",1999,1, A5 ,455000,5/17/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,184,,A5, 123 AMITY PLACE ,,10303,1,0,1,"2,552","1,680",1991,1, A5 ,0,4/10/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,202,,A5, 79 AMITY PLACE ,,10303,1,0,1,"1,605",953,1988,1, A5 ,314000,1/10/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,244,,A5, 31 FRANCESCA LN ,,10303,1,0,1,"1,456","1,324",1988,1, A5 ,300000,9/5/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,273,,A5, 75 FRANCESCA LANE ,,10303,1,0,1,"1,312","1,324",1988,1, A5 ,282828,6/8/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,273,,A5, 75 FRANCESCA LANE ,,10303,1,0,1,"1,312","1,324",1988,1, A5 ,373900,6/15/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,295,,A5, 100 BENJAMIN DRIVE ,,10303,1,0,1,"1,472","1,324",1988,1, A5 ,359000,5/31/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,305,,A5, 84 BENJAMIN DRIVE ,,10303,1,0,1,"3,036","1,595",1988,1, A5 ,470000,6/29/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,312,,A5, 76 BENJAMIN DRIVE ,,10303,1,0,1,"1,656","1,595",1988,1, A5 ,0,1/23/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1680,342,,A5, 18 BENJAMIN DRIVE ,,10303,1,0,1,"1,656","1,595",1993,1, A5 ,0,4/23/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1681,20,,A5, 30 FRANCESCA LANE ,,10303,1,0,1,"1,710",953,1988,1, A5 ,300000,12/14/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1681,22,,A5, 26 FRANCESCA LANE ,,10303,1,0,1,"1,674","1,159",1988,1, A5 ,305000,10/4/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1681,57,,A5, 41 CAROL PLACE ,,10303,1,0,1,"1,638","1,159",1988,1, A5 ,491475,3/9/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1681,57,,A5, 41 CAROL PLACE ,,10303,1,0,1,"1,638","1,159",1988,1, A5 ,245000,12/13/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1681,115,,A5, 366 WILCOX STREET ,,10303,1,0,1,"1,271","1,324",1988,1, A5 ,355000,7/17/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1681,122,,A5, 19 DOREEN DRIVE ,,10303,1,0,1,"2,184","1,595",1988,1, A5 ,445000,12/27/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1681,127,,A5, 27 DOREEN DRIVE ,,10303,1,0,1,"1,638","1,159",1988,1, A5 ,377500,12/31/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1682,10,,A5, 46 DOREEN DRIVE ,,10303,1,0,1,"1,410","1,324",1988,1, A5 ,439000,6/8/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1682,17,,A5, 32 DOREEN ,,10303,1,0,1,"1,365",953,1988,1, A5 ,140000,2/15/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1682,18,,A5, 30 DOREEN DRIVE ,,10303,1,0,1,"1,365",953,1988,1, A5 ,339900,8/2/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1682,20,,A5, 26 DOREEN DRIVE ,,10303,1,0,1,"3,003","1,159",1988,1, A5 ,445000,12/28/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1682,22,,A5, 20 DOREEN DRIVE ,,10303,1,0,1,"3,003",953,1988,1, A5 ,0,9/7/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1682,29,,A5, 8 DOREEN DRIVE ,,10303,1,0,1,"2,968",953,1988,1, A5 ,417500,8/6/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1682,35,,A5, 346 WILCOX STREET ,,10303,1,0,1,"1,840","1,595",1988,1, A5 ,485000,5/30/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1682,38,,A5, 340 WILCOX STREET ,,10303,1,0,1,"1,411","1,305",1988,1, A5 ,0,8/22/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1682,120,,A5, 310 WILCOX STREET ,,10303,1,0,1,"2,035","1,595",1994,1, A5 ,285000,6/18/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1682,130,,A5, 31 ADRIANNE LANE ,,10303,1,0,1,"1,638","1,159",1988,1, A5 ,430000,8/24/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1682,135,,A5, 41 ADRIANNE LANE ,,10303,1,0,1,"1,638","1,595",1993,1, A5 ,290000,12/26/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1682,144,,A5, 59 ADRIANNE LANE ,,10303,1,0,1,"1,456","1,159",1993,1, A5 ,410000,10/22/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1690,39,,A1, 2140 FOREST AVENUE ,,10303,1,0,1,"3,710","1,598",1920,1, A1 ,380000,3/23/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1691,17,,A2, 37 SUMMERFIELD PLACE ,,10303,1,0,1,"4,953","1,140",1920,1, A2 ,0,3/30/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1692,80,,A5, 46 HEANEY AVENUE ,,10303,1,0,1,"1,840","1,158",1989,1, A5 ,432000,8/17/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1696,36,,A5, 446 VAN NAME AVENUE ,,10303,1,0,1,"2,368","1,302",2007,1, A5 ,453000,9/17/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1696,38,,A5, 450 VAN NAME AVENUE ,,10303,1,0,1,"2,500","1,440",2005,1, A5 ,500000,8/15/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1701,72,,A5, 270 WILCOX STREET ,,10303,1,0,1,"2,106","1,595",1994,1, A5 ,296625,6/27/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1701,72,,A5, 270 WILCOX STREET ,,10303,1,0,1,"2,106","1,595",1994,1, A5 ,262126,1/8/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1702,24,,A5, 48 ADRIANNE LANE ,,10303,1,0,1,"1,271",993,1992,1, A5 ,350000,11/27/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1702,27,,A5, 42 ADRIANNE LANE ,,10303,1,0,1,"1,469","1,159",1992,1, A5 ,283507,1/25/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1702,27,,A5, 42 ADRIANNE LANE ,,10303,1,0,1,"1,469","1,159",1992,1, A5 ,309270,5/31/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1702,27,,A5, 42 ADRIANNE LANE ,,10303,1,0,1,"1,469","1,159",1992,1, A5 ,0,7/12/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1703,66,,A5, 89 WILCOX STREET ,,10303,1,0,1,"2,448","1,472",1978,1, A5 ,0,10/29/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,1704,60,,A2, 964 RICHMOND AVENUE ,,10314,1,0,1,"17,954","1,470",1940,1, A2 ,335000,5/25/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2070,7,,A5, 18 CROFT PLACE ,,10314,1,0,1,"1,170","1,450",1988,1, A5 ,487000,7/13/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2070,10,,A5, 24 CROFT PLACE ,,10314,1,0,1,"2,210","1,300",1988,1, A5 ,460000,8/16/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2070,11,,A5, 26 CROFT PLACE ,,10314,1,0,1,"2,454","1,900",1979,1, A5 ,0,6/30/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2070,57,,A5, 17 ETON PLACE ,,10314,1,0,1,"2,400","1,552",1975,1, A5 ,610000,12/6/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2072,94,,A5, 29 CROFT PLACE ,,10314,1,0,1,"2,462","1,472",1978,1, A5 ,555000,1/8/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2072,95,,A5, 27 CROFT PLACE ,,10314,1,0,1,"2,544","1,472",1978,1, A5 ,0,1/29/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2073,31,,A5, 59 SAYBROOK STREET ,,10314,1,0,1,"2,380","1,440",1980,1, A5 ,0,3/5/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2073,43,,A5, 33 SAYBROOK STREET ,,10314,1,0,1,"2,600","1,598",1980,1, A5 ,635000,4/4/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2073,66,,A5, 14 GOLLER PLACE ,,10314,1,0,1,"3,488","1,152",1980,1, A5 ,500000,11/6/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2073,74,,A5, 32 GOLLER PLACE ,,10314,1,0,1,"2,400","1,552",1980,1, A5 ,600000,5/7/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2073,90,,A5, 64 GOLLER PLACE ,,10314,1,0,1,"2,400","1,552",1980,1, A5 ,0,3/14/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2073,95,,A5, 76 GOLLER PLACE ,,10314,1,0,1,"2,500","1,552",1980,1, A5 ,0,6/27/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2074,9,,A5, 79 GOLLER PLACE ,,10314,1,0,1,"3,135","1,714",1980,1, A5 ,614000,11/20/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2074,24,,A5, 55 GOLLER PLACE ,,10314,1,0,1,"2,544","1,392",1980,1, A5 ,0,6/28/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2074,24,,A5, 55 GOLLER PLACE ,,10314,1,0,1,"2,544","1,392",1980,1, A5 ,0,6/28/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2074,64,,S1, 2880 VICTORY BOULEVARD ,,10314,1,1,2,"5,400","2,208",1985,1, S1 ,720000,7/26/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2145,168,,A3, 3330 VICTORY BOULEVARD ,,10314,1,0,1,"9,000","1,281",1955,1, A3 ,585000,10/11/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2153,73,,A1, 99 AMSTERDAM AVENUE ,,10314,1,0,1,"4,142","1,946",1965,1, A1 ,700000,12/6/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2155,26,,A1, 62 DAWSON CIRCLE ,,10314,1,0,1,"6,050","2,044",1970,1, A1 ,325000,1/15/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2155,81,,A1, 73 CARNEGIE AVENUE ,,10314,1,0,1,"4,100","1,992",1970,1, A1 ,0,5/25/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2155,317,,A5, 44 FOREST STREET ,,10314,1,0,1,"2,304","1,967",1990,1, A5 ,588000,3/1/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2197,95,,A5, 3301 VICTORY BOULEVARD ,,10314,1,0,1,"2,925","1,360",1970,1, A5 ,0,10/23/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2224,7,,A5, 103 SIDEVIEW AVENUE ,,10314,1,0,1,"2,500","1,584",1975,1, A5 ,598000,11/30/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2224,48,,A5, 178 SOMMER AVENUE ,,10314,1,0,1,"2,600","1,184",1975,1, A5 ,556200,1/23/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2230,53,,A2, 108 SOMMER AVENUE ,,10314,1,0,1,"4,000",840,1940,1, A2 ,0,12/1/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2231,207,,A1, 138 MERRILL AVENUE ,,10314,1,0,1,"4,600","1,792",1970,1, A1 ,0,7/6/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2231,314,,A5, 67 BERGLUND AVENUE ,,10314,1,0,1,"2,400","1,816",1988,1, A5 ,370000,5/30/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2233,9,,A1, 19 PLANK ROAD ,,10314,1,0,1,"4,100","2,800",1970,1, A1 ,800000,7/6/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2236,53,,A5, 42 DANNY COURT ,,10314,1,0,1,"1,710","1,800",2003,1, A5 ,0,7/25/2018
5,BULLS HEAD,01 ONE FAMILY DWELLINGS,1,2236,148,,A5, 24 MERRILL AVENUE ,,10314,1,0,1,"1,410","1,800",2003,1, A5 ,547000,8/21/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1495,23,,B2, 67 DEPPE PLACE ,,10314,2,0,2,"4,000","2,036",1970,1, B2 ,799888,8/16/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1497,56,,B2, 476 WILLOW ROAD WEST ,,10314,2,0,2,"4,830","2,504",1970,1, B2 ,0,3/6/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1498,41,,B2, 54 MADISON AVENUE ,,10314,2,0,2,"4,480","2,420",1973,1, B2 ,0,4/17/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1515,1,,B9, 87 SUMNER AVENUE ,,10314,2,0,2,"5,205","1,520",1915,1, B9 ,650000,5/2/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1517,43,,B2, 78 SUMNER AVENUE ,,10314,2,0,2,"3,475","2,250",1998,1, B2 ,415000,1/18/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1557,54,,B9, 29 LEONA STREET ,,10314,2,0,2,"2,850","2,068",1980,1, B9 ,0,2/28/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1557,54,,B9, 29 LEONA STREET ,,10314,2,0,2,"2,850","2,068",1980,1, B9 ,0,2/28/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1560,110,,B2, 81 GARY COURT ,,10314,2,0,2,"5,676","2,068",1975,1, B2 ,575000,5/2/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1560,126,,B2, 84 GARY COURT ,,10314,2,0,2,"3,480","2,068",1975,1, B2 ,703000,1/5/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1560,128,,B2, 80 GARY COURT ,,10314,2,0,2,"3,480","2,068",1975,1, B2 ,565128,6/21/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1560,128,,B2, 80 GARY COURT ,,10314,2,0,2,"3,480","2,068",1975,1, B2 ,464133,5/14/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1574,28,,B9, 183 MERRILL AVENUE ,,10314,2,0,2,"4,600","2,056",1970,1, B9 ,0,12/27/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1574,48,,B2, 223 MERRILL AVENUE ,,10314,2,0,2,"4,600","1,996",1970,1, B2 ,0,5/22/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1574,73,,B2, 96 GRAHAM AVENUE ,,10314,2,0,2,"4,452","2,056",1970,1, B2 ,0,3/14/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1574,103,,B2, 38 GRAHAM AVENUE ,,10314,2,0,2,"4,536","2,056",1970,1, B2 ,0,5/25/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1574,118,,B2, 5 COMMERCE STREET ,,10314,2,0,2,"4,620","2,340",1970,1, B2 ,500000,4/5/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1574,118,,B2, 5 COMMERCE STREET ,,10314,2,0,2,"4,620","2,340",1970,1, B2 ,0,10/15/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1574,144,,B2, 51 COMMERCE STREET ,,10314,2,0,2,"4,200","2,056",1970,1, B2 ,697500,10/26/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1575,56,,B2, 140 FIELDSTONE ROAD ,,10314,2,0,2,"4,200","2,208",1970,1, B2 ,799900,6/21/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1575,58,,B2, 144 FIELDSTONE ROAD ,,10314,2,0,2,"4,200","2,074",1970,1, B2 ,795000,7/19/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1577,49,,B2, 36 NADAL PLACE ,,10314,2,0,2,"4,200","2,102",1970,1, B2 ,0,11/8/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1581,46,,B9, 1484 RICHMOND AVENUE ,,10314,2,0,2,"3,000","2,312",1980,1, B9 ,0,8/27/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1582,26,,B9, 57 RENEE PLACE ,,10314,2,0,2,"3,168","1,560",1975,1, B9 ,447000,5/29/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1584,19,,B2, 286 HILLMAN AVENUE ,,10314,2,0,2,"4,278","2,544",1970,1, B2 ,0,11/1/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1594,40,,B3, 59 LANDER AVENUE ,,10314,2,0,2,"6,000","1,976",1950,1, B3 ,700000,8/20/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1597,105,,B2, 227 HILLMAN AVENUE ,,10314,2,0,2,"4,692","2,808",1975,1, B2 ,900000,12/13/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1599,71,,B2, 276 ARLENE STREET ,,10314,2,0,2,"4,300","2,431",1970,1, B2 ,800000,10/11/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1599,115,,B2, 75 FIELDSTONE ROAD ,,10314,2,0,2,"4,324","1,988",1970,1, B2 ,0,3/10/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1599,127,,B2, 55 FIELDSTONE ROAD ,,10314,2,0,2,"4,300","2,152",1970,1, B2 ,0,6/8/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1599,132,,B2, 41 FIELDSTONE ROAD ,,10314,2,0,2,"7,242","1,840",1970,1, B2 ,818000,8/29/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1620,9,,B2, 79 LONGDALE STREET ,,10314,2,0,2,"3,772","2,228",1975,1, B2 ,735000,8/6/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1621,4,,B9, 36 LONGDALE STREET ,,10314,2,0,2,"2,200","1,392",1981,1, B9 ,577500,8/23/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1621,17,,B9, 62 LONGDALE STREET ,,10314,2,0,2,"2,500","1,326",1981,1, B9 ,0,8/17/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1622,8,,B2, 22 KINGSBRIDGE AVENUE ,,10314,2,0,2,"2,583","1,470",1981,1, B2 ,699888,8/22/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1622,33,,B2, 72 KINGSBRIDGE AVENUE ,,10314,2,0,2,"4,358","1,470",1981,1, B2 ,0,2/26/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1641,35,,B9, 138 COMSTOCK AVENUE ,,10314,2,0,2,"4,444","2,068",1960,1, B9 ,599000,4/6/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1641,35,,B9, 138 COMSTOCK AVENUE ,,10314,2,0,2,"4,444","2,068",1960,1, B9 ,0,3/29/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1641,39,,B9, 144 COMSTOCK AVENUE ,,10314,2,0,2,"6,179","2,068",1960,1, B9 ,649000,7/2/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1641,39,,B9, 144 COMSTOCK AVENUE ,,10314,2,0,2,"6,179","2,068",1960,1, B9 ,560000,3/1/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1641,62,,B9, 166 JULES DRIVE ,,10314,2,0,2,"4,136","2,068",1960,1, B9 ,0,3/13/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1644,44,,B9, 18 COMSTOCK AVENUE ,,10314,2,0,2,"5,480","2,068",1970,1, B9 ,0,8/27/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1646,64,,B9, 108 JULES DRIVE ,,10314,2,0,2,"3,861","1,900",1970,1, B9 ,625000,11/27/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1646,69,,B9, 100 JULES DRIVE ,,10314,2,0,2,"3,842","1,900",1970,1, B9 ,445500,3/29/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1646,75,,B9, 92 JULES DRIVE ,,10314,2,0,2,"3,842","1,900",1970,1, B9 ,525000,10/31/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1646,77,,B9, 88 JULES DRIVE ,,10314,2,0,2,"3,842","1,900",1970,1, B9 ,0,5/3/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1646,77,,B9, 88 JULES DRIVE ,,10314,2,0,2,"3,842","1,900",1970,1, B9 ,0,1/5/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1654,7,,B2, 288 ADA DRIVE ,,10314,2,0,2,"3,876","1,960",1983,1, B2 ,675000,5/30/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1654,19,,B2, 274 ADA DRIVE ,,10314,2,0,2,"3,706","2,300",1983,1, B2 ,0,4/13/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1654,21,,B2, 272 ADA DRIVE ,,10314,2,0,2,"3,488","1,960",1983,1, B2 ,0,4/13/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1654,61,,B9, 241 REGIS DRIVE ,,10314,2,0,2,"3,225","1,683",1983,1, B9 ,550000,10/18/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1654,71,,B9, 261 REGIS DRIVE ,,10314,2,0,2,"3,225","1,683",1983,1, B9 ,0,7/16/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1655,1,,B2, 301 JULES DRIVE ,,10314,2,0,2,"2,468","2,000",1988,1, B2 ,525000,4/18/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1655,59,,B9, 182 REGIS DRIVE ,,10314,2,0,2,"3,450","1,912",1974,1, B9 ,0,8/20/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1655,59,,B9, 182 REGIS DRIVE ,,10314,2,0,2,"3,450","1,912",1974,1, B9 ,482300,8/20/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1657,46,,B9, 114 REGIS DRIVE ,,10314,2,0,2,"3,485","1,754",1970,1, B9 ,0,2/6/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1658,38,,B9, 59 ADA DRIVE ,,10314,2,0,2,"3,350","1,584",1980,1, B9 ,493818,9/19/2018
5,BULLS HEAD,02 TWO FAMILY DWELLINGS,1,1658,53,,B9, 85 ADA DRIVE ,,10314,2,0,2,"3,300","1,624",1980,1, B9 ,401000,4/11/2018
